,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
0,1601466960-92,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"CA Osasuna
              
                Celta de Vigo",https://www.betano.pt/odds/ca-osasuna-celta-de-vigo/6641038/,LaLiga,"Domingo, 4 Outubro 2020 11:00",CA Osasuna,Celta de Vigo,2.62,2.96,2.78,2.05,1.55,Mais de2.5,1.35,2.56,Mais de1.5,3.6,1.17,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.31,1.44,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
1,1601467412-141,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Atalanta",https://www.betano.pt/odds/lazio-atalanta/6400671/,Série A,"Quarta-feira, 30 Setembro 2020 19:45",Lázio,Atalanta,2.58,3.7,2.52,2.05,1.57,Mais de3.5,1.11,4.3,Mais de1.5,1.42,2.35,Mais de2.5,1.36,2.54,Ambas Equipas Marcam (Sim/Não),1.47,1.21,1.45,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
2,1601466574-51,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Nottingham Forest",https://www.betano.pt/odds/blackburn-rovers-nottingham-forest/6539929/,Championship,"Sábado, 17 Outubro 2020 15:00",Blackburn Rovers,Nottingham Forest,2.25,3.35,2.96,1.30,1.5,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
3,1601466659-61,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Cardiff",https://www.betano.pt/odds/blackburn-rovers-cardiff/6411324/,Championship,"Sábado, 3 Outubro 2020 15:00",Blackburn Rovers,Cardiff,2.18,3.2,3.25,1.85,1.65,Mais de2.5,1.27,2.76,Mais de1.5,3.1,1.21,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.30,1.26,1.61,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:48",
4,1601466238-16,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"RKC Waalwijk
              
                PEC Zwolle",https://www.betano.pt/odds/rkc-waalwijk-pec-zwolle/6451994/,Eredivisie,"Sábado, 3 Outubro 2020 17:45",RKC Waalwijk,PEC Zwolle,3.0,3.6,2.13,1.53,2.0,Mais de2.5,1.15,3.6,Mais de1.5,2.35,1.38,Mais de3.5,1.47,2.15,Ambas Equipas Marcam (Sim/Não),1.65,1.2,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:41",
5,1601467260-124,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AS Roma
              
                Benevento Calcio",https://www.betano.pt/odds/as-roma-benevento-calcio/6650718/,Série A,"Domingo, 18 Outubro 2020 19:45",AS Roma,Benevento Calcio,1.27,5.0,11.0,1.55,2.05,Mais de2.5,1.15,3.8,Mais de1.5,2.35,1.42,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.02,1.14,3.45,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
6,1601466390-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Arminia Bielefeld",https://www.betano.pt/odds/werder-bremen-arminia-bielefeld/6562365/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Werder Bremen,Arminia Bielefeld,2.16,3.35,3.15,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.63,1.33,Mais de3.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.31,1.25,1.61,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
7,1601467527-153,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Aston Villa
              
                Liverpool",https://www.betano.pt/odds/aston-villa-liverpool/6458189/,Premier League,"Domingo, 4 Outubro 2020 19:15",Aston Villa,Liverpool,8.0,5.15,1.31,2.18,1.5,Mais de3.5,1.12,4.2,Mais de1.5,1.47,2.2,Mais de2.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),3.15,1.1,1.04,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
8,1601466557-49,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
9,1601466641-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Stoke City
              
                Birmingham",https://www.betano.pt/odds/stoke-city-birmingham/6411321/,Championship,"Domingo, 4 Outubro 2020 15:00",Stoke City,Birmingham,2.16,3.1,3.4,2.11,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.27,1.27,1.61,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:48",
10,1601467170-115,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                SC Farense",https://www.betano.pt/odds/sl-benfica-sc-farense/6568911/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",SL Benfica,SC Farense,1.1,8.5,18.0,1.95,1.57,Mais de3.5,1.08,4.45,Mais de1.5,1.35,2.45,Mais de2.5,2.17,1.45,Ambas Equipas Marcam (Sim/Não),-,1.04,5.75,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
11,1601466282-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Eintracht Frankfurt",https://www.betano.pt/odds/colonia-eintracht-frankfurt/6632984/,Bundesliga,"Domingo, 18 Outubro 2020 14:30",Colónia,Eintracht Frankfurt,2.54,3.35,2.58,2.05,1.55,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.36,2.54,Ambas Equipas Marcam (Sim/Não),1.44,1.25,1.45,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
12,1601467473-147,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Southampton",https://www.betano.pt/odds/chelsea-southampton/6458240/,Premier League,"Sábado, 17 Outubro 2020 16:00",Chelsea,Southampton,1.5,4.1,5.85,2.04,1.57,Mais de3.5,1.11,4.3,Mais de1.5,1.42,2.33,Mais de2.5,1.5,2.17,Ambas Equipas Marcam (Sim/Não),1.10,1.17,2.37,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
13,1601466792-75,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                Livingston FC",https://www.betano.pt/odds/dundee-united-livingston-fc/6403489/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Dundee United,Livingston FC,2.33,3.2,2.96,2.05,1.5,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.35,1.25,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:52",
14,1601467099-107,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SC Farense
              
                Famalicão",https://www.betano.pt/odds/sc-farense-famalicao/6644923/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",SC Farense,Famalicão,3.55,3.45,1.95,1.75,1.72,Mais de2.5,1.23,2.98,Mais de1.5,2.86,1.25,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.75,1.22,1.25,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
15,1601467242-123,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wednesday, 30 September 2020 13:00",
16,1601467126-110,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Boavista FC
              
                Vitória Guimarães",https://www.betano.pt/odds/boavista-fc-vitoria-guimaraes/6644919/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Boavista FC,Vitória Guimarães,3.2,3.2,2.2,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.57,1.26,1.31,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
17,1601466942-90,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Levante
              
                Real Madrid",https://www.betano.pt/odds/levante-real-madrid/6641041/,LaLiga,"Domingo, 4 Outubro 2020 15:00",Levante,Real Madrid,5.75,4.3,1.47,2.14,1.5,Mais de3.5,1.13,4.1,Mais de1.5,1.45,2.25,Mais de2.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.1,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
18,1601466336-26,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Werder Bremen",https://www.betano.pt/odds/friburgo-werder-bremen/6632978/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Friburgo,Werder Bremen,2.25,3.3,3.0,1.80,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.94,1.27,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.33,1.26,1.57,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
19,1601466300-22,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.0,6.35,1.2,1.67,1.87,Mais de3.5,1.05,5.55,Mais de1.5,1.26,2.96,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),4.05,1.1,1.02,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
20,1601467429-143,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Spezia",https://www.betano.pt/odds/udinese-spezia/6400676/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Udinese,Spezia,1.78,3.4,4.55,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.15,1.23,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.16,1.24,1.95,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
21,1601466514-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"RC Lens
              
                Saint-Étienne",https://www.betano.pt/odds/rc-lens-saint-etienne/6422097/,Ligue 1,"Sábado, 3 Outubro 2020 16:00",RC Lens,Saint-Étienne,2.13,3.25,3.3,2.00,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.63,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:47",
22,1601466623-57,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Reading",https://www.betano.pt/odds/middlesbrough-reading/6539917/,Championship,"Sábado, 17 Outubro 2020 15:00",Middlesbrough,Reading,2.05,3.3,3.45,1.22,1.6,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
23,1601467500-150,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Liverpool",https://www.betano.pt/odds/everton-liverpool/6458217/,Premier League,"Sábado, 17 Outubro 2020 16:00",Everton,Liverpool,4.9,3.7,1.65,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),2.10,1.21,1.14,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
24,1601466273-19,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"FC Schalke 04
              
                1. FC Union Berlin",https://www.betano.pt/odds/fc-schalke-04-1-fc-union-berlin/6632985/,Bundesliga,"Domingo, 18 Outubro 2020 17:00",FC Schalke 04,1. FC Union Berlin,2.35,3.3,2.86,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.2,1.22,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
25,1601467564-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                West Brom",https://www.betano.pt/odds/southampton-west-brom/6479799/,Premier League,"Domingo, 4 Outubro 2020 12:00",Southampton,West Brom,1.72,3.7,4.35,1.72,1.83,Mais de2.5,1.22,3.25,Mais de1.5,2.78,1.3,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.18,1.21,2.0,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
26,1601466479-41,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Metz
              
                FC Lorient",https://www.betano.pt/odds/fc-metz-fc-lorient/6422091/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",FC Metz,FC Lorient,2.2,3.2,3.15,2.16,1.45,Mais de2.5,1.36,2.4,Mais de1.5,3.85,1.12,Mais de3.5,1.88,1.61,Ambas Equipas Marcam (Sim/Não),1.31,1.26,1.57,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:47",
27,1601467546-155,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Fulham",https://www.betano.pt/odds/wolverhampton-fulham/6479800/,Premier League,"Domingo, 4 Outubro 2020 14:00",Wolverhampton,Fulham,1.5,3.95,6.05,1.95,1.63,Mais de2.5,1.28,2.82,Mais de1.5,3.35,1.2,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.09,1.18,2.37,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
28,1601466452-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Reims",https://www.betano.pt/odds/rennes-stade-reims/6422094/,Ligue 1,"Domingo, 4 Outubro 2020 16:00",Rennes,Stade Reims,1.67,3.55,5.0,2.00,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.45,1.16,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.13,1.21,2.05,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:47",
29,1601466142-5,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Feyenoord
              
                Sparta Rotterdam",https://www.betano.pt/odds/feyenoord-sparta-rotterdam/6547881/,Eredivisie,"Domingo, 18 Outubro 2020 11:15",Feyenoord,Sparta Rotterdam,1.23,5.9,10.0,-,2.84,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:41",
30,1601466650-60,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Preston",https://www.betano.pt/odds/brentford-fc-preston/6411330/,Championship,"Domingo, 4 Outubro 2020 14:00",Brentford FC,Preston,1.67,3.75,4.55,1.75,1.72,Mais de2.5,1.22,3.05,Mais de1.5,2.86,1.25,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.16,1.19,2.05,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:48",
31,1601467039-101,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Madrid
              
                Real Valladolid",https://www.betano.pt/odds/real-madrid-real-valladolid/6567510/,LaLiga,"Quarta-feira, 30 Setembro 2020 20:30",Real Madrid,Real Valladolid,1.22,6.5,11.75,1.47,2.2,Mais de2.5,1.12,4.2,Mais de1.5,2.2,1.47,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.02,1.1,4.0,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
32,1601467376-137,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Cagliari",https://www.betano.pt/odds/atalanta-cagliari/6595029/,Série A,"Domingo, 4 Outubro 2020 11:30",Atalanta,Cagliari,1.25,5.75,9.5,1.78,1.75,Mais de3.5,1.07,5.2,Mais de1.5,1.3,2.76,Mais de2.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.55,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
33,1601466354-28,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                Hertha Berlin",https://www.betano.pt/odds/bayern-munique-hertha-berlin/6562368/,Bundesliga,"Domingo, 4 Outubro 2020 17:00",Bayern Munique,Hertha Berlin,1.14,7.7,14.25,1.55,2.05,Mais de3.5,1.03,6.3,Mais de1.5,1.2,3.35,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.02,1.06,5.0,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
34,1601467081-105,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                FC Porto",https://www.betano.pt/odds/sporting-cp-fc-porto/6644925/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Sporting CP,FC Porto,3.05,3.3,2.25,1.83,1.65,Mais de2.5,1.25,2.84,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.57,1.25,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
35,1601467555-156,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                Sheffield United",https://www.betano.pt/odds/arsenal-sheffield-united/6458224/,Premier League,"Domingo, 4 Outubro 2020 14:00",Arsenal,Sheffield United,1.55,3.85,5.75,1.83,1.72,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.10,1.19,2.3,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
36,1601466836-79,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                FC Akhmat Grozny",https://www.betano.pt/odds/rubin-kazan-fc-akhmat-grozny/6419925/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",Rubin Kazan,FC Akhmat Grozny,2.05,3.1,3.7,1.91,1.57,Mais de2.5,1.28,2.62,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.23,1.27,1.7,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:53",
37,1601466801-76,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                St Mirren",https://www.betano.pt/odds/aberdeen-fc-st-mirren/6403488/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Aberdeen FC,St Mirren,1.5,4.25,5.6,1.78,1.7,Mais de2.5,1.23,2.96,Mais de1.5,2.98,1.23,Mais de3.5,1.9,1.61,Ambas Equipas Marcam (Sim/Não),1.11,1.14,2.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:52",
38,1601466309-23,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                RB Leipzig",https://www.betano.pt/odds/augsburgo-rb-leipzig/6632981/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Augsburgo,RB Leipzig,4.8,4.25,1.57,2.04,1.57,Mais de3.5,1.1,4.45,Mais de1.5,1.4,2.4,Mais de2.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),2.25,1.16,1.15,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
39,1601466730-69,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Norwich City
              
                Derby County",https://www.betano.pt/odds/norwich-city-derby-county/6411301/,Championship,"Sábado, 3 Outubro 2020 12:30",Norwich City,Derby County,1.63,3.9,4.7,1.57,1.95,Mais de2.5,1.16,3.45,Mais de1.5,2.45,1.35,Mais de3.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.15,1.17,2.12,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:48",
40,1601467207-119,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Porto
              
                CS Marítimo",https://www.betano.pt/odds/fc-porto-cs-maritimo/6568906/,Primeira Liga,"Sábado, 3 Outubro 2020 18:30",FC Porto,CS Marítimo,1.15,7.05,14.25,1.57,1.95,Mais de2.5,1.15,3.55,Mais de1.5,2.45,1.35,Mais de3.5,2.5,1.33,Ambas Equipas Marcam (Sim/Não),1.02,1.07,4.7,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
41,1601467031-100,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Athletic Bilbao
              
                Cádiz CF",https://www.betano.pt/odds/athletic-bilbao-cadiz-cf/6567449/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Athletic Bilbao,Cádiz CF,1.6,3.5,6.1,1.44,2.3,Mais de1.5,2.35,1.42,Mais de2.5,4.3,1.11,Mais de3.5,2.33,1.42,Ambas Equipas Marcam (Sim/Não),1.09,1.23,2.2,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
42,1601467367-136,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Bolonha",https://www.betano.pt/odds/benevento-calcio-bolonha/6595030/,Série A,"Domingo, 4 Outubro 2020 14:00",Benevento Calcio,Bolonha,2.72,3.45,2.37,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.5,1.36,Mais de3.5,1.5,2.18,Ambas Equipas Marcam (Sim/Não),1.50,1.24,1.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
43,1601466968-93,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Valência
              
                Bétis",https://www.betano.pt/odds/valencia-betis/6641037/,LaLiga,"Sábado, 3 Outubro 2020 20:00",Valência,Bétis,2.72,3.1,2.58,2.00,1.6,Mais de2.5,1.32,2.68,Mais de1.5,3.35,1.2,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.44,1.3,1.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
44,1601466765-72,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Celtic",https://www.betano.pt/odds/fc-st-johnstone-celtic/6403494/,Premiership,"Domingo, 4 Outubro 2020 12:00",FC St Johnstone,Celtic,9.5,5.5,1.26,1.57,1.95,Mais de2.5,1.15,3.55,Mais de1.5,2.45,1.35,Mais de3.5,2.05,1.5,Ambas Equipas Marcam (Sim/Não),3.50,1.12,1.03,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:52",
45,1601466889-85,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:54",
46,1601466133-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                Vitesse",https://www.betano.pt/odds/den-haag-vitesse/6548891/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",Den Haag,Vitesse,3.6,3.6,1.91,1.70,1.21,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:41",
47,1601466461-39,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Dijon",https://www.betano.pt/odds/bordeus-dijon/6422098/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Bordéus,Dijon,1.67,3.7,4.75,1.87,1.63,Mais de2.5,1.26,2.8,Mais de1.5,3.15,1.2,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:47",
48,1601466676-63,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Sheffield Wednesday
              
                Queens Park Rangers",https://www.betano.pt/odds/sheffield-wednesday-queens-park-rangers/6411319/,Championship,"Sábado, 3 Outubro 2020 15:00",Sheffield Wednesday,Queens Park Rangers,2.0,3.25,3.7,1.80,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.94,1.23,Mais de3.5,1.65,1.85,Ambas Equipas Marcam (Sim/Não),1.23,1.25,1.72,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:48",
49,1601466783-74,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.38,4.9,6.5,1.57,1.95,Mais de2.5,1.16,3.5,Mais de1.5,2.5,1.33,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.08,1.1,2.78,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:52",
