AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
42.1,2,0,1,10,1,42.4,78.6,0,10,7,1,1,Dynamo Moscow,50,4,"30,124.","2:30pm, Sunday 30th September 2018.",0,3,394507,57.9,3,1,6,10,5,57.6,83.6,0,12,5,4,2,Krasnodar,64.3,0, Russia - Premier Liga
65.7,1,0,3,17,4,42.8,74.1,0,5,1,3,7,Terek Grozny,55.6,4,"10,083.","5:00pm, Saturday 29th September 2018.",0,2,394508,34.3,5,3,5,17,0,57.2,83,0,19,5,9,3,Lokomotiv Moscow,80,2, Russia - Premier Liga
28,0,1,0,8,0,45.4,80.6,0,2,1,1,4,Krylia Sovetov,70.6,1,"6,374.","5:30pm, Monday 1st October 2018.",1,2,394509,72,3,3,2,8,0,54.6,84.3,0,11,2,6,0,Rubin Kazan,82.4,1, Russia - Premier Liga
40,4,1,1,13,3,36.1,68.3,0,11,4,3,1,FK Rostov,73.7,2,"33,328.","5:00pm, Sunday 30th September 2018.",1,0,394510,60,5,1,6,13,0,63.9,79.1,0,13,7,1,2,Spartak Moscow,90.9,0, Russia - Premier Liga
54.5,1,1,1,14,2,39,71.2,0,5,2,2,5,Anzhi Makhachkala,82.6,5,"8,318.","12:00pm, Sunday 7th October 2018.",0,0,394511,45.5,5,0,8,14,0,61,82.8,0,20,10,5,2,Terek Grozny,52.9,3, Russia - Premier Liga
60,4,1,6,19,2,38.3,72.7,1,13,5,4,3,Lokomotiv Moscow,83.3,3,"22,275.","5:00pm, Sunday 7th October 2018.",1,0,394512,40,4,1,6,19,1,61.7,82.3,0,13,6,3,3,CSKA Moscow,64,4, Russia - Premier Liga
58.3,1,0,3,8,2,37.4,68.5,0,5,3,1,8,FC Ufa,78.9,2,"8,752.","5:30pm, Friday 5th October 2018.",1,1,394513,41.7,6,2,7,8,5,62.6,81.5,0,24,9,9,0,FC Arsenal Tula,84.6,0, Russia - Premier Liga
31,3,1,2,6,2,33,68.6,0,7,2,2,5,Gazovik Orenburg,88.9,6,"25,147.","2:30pm, Saturday 6th October 2018.",1,0,394514,69,11,1,9,6,0,67,83.3,0,28,11,6,1,FK Rostov,92.9,2, Russia - Premier Liga
43.2,5,0,6,9,1,63.3,80.6,0,17,10,2,1,Dynamo Moscow,80,6,"14,528.","12:00pm, Saturday 6th October 2018.",0,1,394515,56.8,3,1,5,9,2,36.7,70.9,0,11,6,2,2,Krylia Sovetov,68.8,3, Russia - Premier Liga
40.4,4,1,3,16,0,53.9,78.3,0,13,5,4,1,FC Ural,72.2,0,"5,750.","5:00pm, Saturday 6th October 2018.",0,1,394516,59.6,3,2,5,16,2,46.1,75.6,0,10,5,2,3,Rubin Kazan,65,2, Russia - Premier Liga
63.6,5,0,5,20,0,55,70.2,0,15,6,4,1,Spartak Moscow,63.6,3,"14,915.","9:30am, Sunday 7th October 2018.",3,2,394517,36.4,3,1,8,20,6,45,65,0,11,5,3,1,Yenisey Krasnoyarsk,77.8,4, Russia - Premier Liga
48.4,8,1,7,16,4,56.9,81.7,1,24,12,4,4,Krasnodar,70,4,"52,576.","2:30pm, Sunday 7th October 2018.",1,2,394518,51.6,5,4,5,16,0,43.1,72.6,0,16,5,6,3,Zenit St. Petersburg,72.2,4, Russia - Premier Liga
71.4,2,1,3,15,0,62.5,85.1,0,12,7,3,4,CSKA Moscow,81.8,1,"9,255.","4:00pm, Friday 19th October 2018.",2,0,394519,28.6,1,1,4,15,1,37.5,75.4,0,7,2,4,1,Anzhi Makhachkala,66.7,6, Russia - Premier Liga
75.9,4,0,3,15,4,53.3,80.7,1,11,5,2,6,Zenit St. Petersburg,84.6,1,"12,734.","12:00pm, Sunday 21st October 2018.",0,1,394520,24.1,1,2,1,15,3,46.7,76.7,0,13,5,7,2,Dynamo Moscow,88.9,2, Russia - Premier Liga
50,2,1,3,14,1,52.2,79.4,0,11,7,2,3,Yenisey Krasnoyarsk,81.8,1,"4,422.","9:30am, Saturday 20th October 2018.",0,0,394521,50,4,2,4,14,3,47.8,76.4,0,11,4,3,2,Gazovik Orenburg,87.5,1, Russia - Premier Liga
47.2,2,0,7,14,1,46.4,75.1,0,5,2,1,8,Rubin Kazan,71.4,2,"5,166.","2:30pm, Saturday 20th October 2018.",0,0,394522,52.8,2,1,12,14,1,53.6,77.9,0,15,5,8,1,FC Ufa,90.9,2, Russia - Premier Liga
37.5,1,1,2,15,0,44.9,79.4,1,8,3,4,6,Krylia Sovetov,61.5,4,"13,248.","12:00pm, Saturday 20th October 2018.",1,1,394523,62.5,4,3,8,15,2,55.1,80.5,1,18,7,7,3,FC Ural,100,3, Russia - Premier Liga
60.6,1,2,3,21,3,30.1,65.3,0,10,6,3,6,Terek Grozny,46.2,5,"22,628.","5:00pm, Sunday 21st October 2018.",1,0,394524,39.4,4,0,7,21,0,69.9,86.7,0,16,6,6,2,Krasnodar,80,3, Russia - Premier Liga
36.6,2,0,3,8,0,40.8,68.1,0,7,1,4,1,FK Rostov,44.4,4,"13,345.","6:30pm, Friday 19th October 2018.",1,2,394525,63.4,3,1,3,8,1,59.2,77.5,0,17,11,3,3,Lokomotiv Moscow,88.2,2, Russia - Premier Liga
45.8,2,2,1,18,0,34.2,68.6,0,12,4,6,5,FC Arsenal Tula,88.2,1,"31,684.","2:30pm, Sunday 21st October 2018.",3,2,394526,54.2,2,2,4,18,5,65.8,82.2,0,18,10,6,3,Spartak Moscow,57.1,3, Russia - Premier Liga
58.8,1,0,7,16,2,51.7,79.8,0,8,7,0,1,Dynamo Moscow,76.2,2,"9,324.","1:30pm, Sunday 28th October 2018.",0,0,394527,41.2,2,0,4,16,2,48.3,76.9,0,9,6,1,0,Terek Grozny,72.7,2, Russia - Premier Liga
52.9,7,2,5,14,5,53.1,75.2,0,18,8,3,3,Krasnodar,72.7,0,"19,063.","4:00pm, Sunday 28th October 2018.",2,1,394528,47.1,7,0,4,14,1,46.9,76,0,16,5,4,1,CSKA Moscow,50,1, Russia - Premier Liga
44,1,2,3,10,5,42.4,72.3,0,8,2,5,2,Gazovik Orenburg,67.9,3,"8,744.","2:30pm, Saturday 27th October 2018.",2,2,394529,56,5,0,8,10,1,57.6,78.6,0,13,4,4,3,FC Arsenal Tula,68.8,2, Russia - Premier Liga
47.1,3,0,3,9,2,46.9,75.6,0,9,4,2,5,Anzhi Makhachkala,92.9,4,"31,267.","5:00pm, Saturday 27th October 2018.",0,1,394530,52.9,4,2,7,9,0,53.1,78.3,1,14,4,6,1,FK Rostov,72.2,1, Russia - Premier Liga
66.7,3,1,7,14,3,37.7,64.5,0,12,8,1,2,FC Ufa,85.7,2,"11,432.","12:00pm, Saturday 27th October 2018.",1,1,394531,33.3,4,1,9,14,0,62.3,79.9,1,16,9,3,0,FC Ural,78.6,2, Russia - Premier Liga
57.1,2,1,4,13,4,42.7,77.5,0,8,3,3,2,Zenit St. Petersburg,90,2,"27,102.","3:00pm, Monday 29th October 2018.",1,0,394532,42.9,5,2,1,13,3,57.3,85.1,1,18,11,2,2,Krylia Sovetov,57.1,2, Russia - Premier Liga
46.2,2,0,3,19,4,51.2,72,0,5,2,1,1,Spartak Moscow,100,4,"16,101.","5:30pm, Monday 29th October 2018.",1,1,394533,53.8,1,1,2,19,1,48.8,70.4,0,11,7,3,0,Rubin Kazan,65,2, Russia - Premier Liga
50,2,2,5,8,3,43.3,67.1,0,12,5,5,6,Lokomotiv Moscow,78.9,3,"11,436.","11:00am, Sunday 28th October 2018.",3,0,394534,50,5,2,6,8,3,56.7,75.2,0,18,6,7,2,Yenisey Krasnoyarsk,92.3,2, Russia - Premier Liga
44.7,3,2,4,9,3,53.5,74.8,0,10,4,3,1,Yenisey Krasnoyarsk,68.8,4,"3,050.","4:00pm, Monday 5th November 2018.",1,2,394535,55.3,0,0,0,9,0,46.5,65,0,7,4,3,2,Anzhi Makhachkala,66.7,3, Russia - Premier Liga
45.5,6,2,8,16,0,59.7,80.2,0,17,9,2,3,CSKA Moscow,85.7,2,"12,093.","1:30pm, Saturday 3rd November 2018.",0,0,394536,54.5,1,1,0,16,3,40.3,70,1,7,3,3,2,Dynamo Moscow,72.7,2, Russia - Premier Liga
56.8,3,0,4,23,2,53.8,73.2,1,7,4,0,1,Rubin Kazan,81.3,3,"4,014.","11:00am, Monday 5th November 2018.",0,1,394537,43.2,2,1,3,23,0,46.2,68.7,0,10,6,2,0,Gazovik Orenburg,81.8,2, Russia - Premier Liga
53.2,4,2,6,10,0,45.6,76.9,0,12,4,4,3,Krylia Sovetov,50,2,"4,056.","1:30pm, Monday 5th November 2018.",2,1,394538,46.8,3,3,6,10,5,54.4,79.7,0,17,10,4,2,FC Ufa,61.1,1, Russia - Premier Liga
40.8,5,1,6,12,2,39.3,64.7,0,15,5,5,0,FK Rostov,61.5,1,"34,652.","1:30pm, Sunday 4th November 2018.",2,2,394539,59.2,1,3,2,12,6,60.7,75,0,13,10,2,3,Krasnodar,76.9,2, Russia - Premier Liga
40.7,4,2,6,13,0,39.6,69.7,0,16,7,5,3,FC Arsenal Tula,72.2,3,"12,257.","11:00am, Saturday 3rd November 2018.",1,3,394540,59.3,3,2,6,13,2,60.4,81.6,0,18,9,6,4,Lokomotiv Moscow,77.8,2, Russia - Premier Liga
37.5,0,2,4,12,1,44.4,66.1,0,10,2,8,4,FC Ural,77.3,5,"23,237.","4:00pm, Sunday 4th November 2018.",2,1,394541,62.5,5,2,11,12,0,55.6,73.2,0,21,11,5,6,Spartak Moscow,64.3,2, Russia - Premier Liga
45,2,1,0,9,3,47.8,80.8,0,11,6,3,3,Terek Grozny,76.9,1,"45,349.","11:00am, Sunday 4th November 2018.",0,1,394542,55,1,1,1,9,4,52.2,82,1,9,4,4,3,Zenit St. Petersburg,62.5,1, Russia - Premier Liga
45.5,5,0,5,16,2,64.1,80.4,0,11,5,1,3,Zenit St. Petersburg,66.7,2,"23,836.","4:00pm, Sunday 11th November 2018.",0,2,394543,54.5,1,3,1,16,2,35.9,73.1,0,11,5,5,1,CSKA Moscow,85,2, Russia - Premier Liga
35,3,1,1,14,1,46.4,79,0,11,7,1,5,Anzhi Makhachkala,75,3,"7,869.","4:30pm, Friday 9th November 2018.",0,2,394544,65,7,2,4,14,2,53.6,82.1,0,22,8,7,1,FC Arsenal Tula,66.7,1, Russia - Premier Liga
39.3,0,0,3,9,2,41.1,68.2,0,6,4,2,3,Dynamo Moscow,72.7,4,"27,437.","4:00pm, Saturday 10th November 2018.",0,0,394545,60.7,2,0,4,9,0,58.9,75.8,0,15,10,3,2,FK Rostov,66.7,1, Russia - Premier Liga
57.1,3,0,2,13,0,59.6,80.2,0,8,3,2,1,Spartak Moscow,58.8,2,"10,224.","11:00am, Sunday 11th November 2018.",0,2,394546,42.9,3,2,4,13,3,40.4,74,0,16,9,4,2,FC Ufa,60,4, Russia - Premier Liga
63.9,1,1,3,16,2,47.2,75.9,0,14,10,3,1,Gazovik Orenburg,78.6,2,"4,213.","11:00am, Saturday 10th November 2018.",1,2,394547,36.1,2,2,6,16,0,52.8,80.1,0,12,7,3,2,FC Ural,52.6,2, Russia - Premier Liga
41.9,5,1,6,13,5,51.5,79.7,0,8,1,2,3,Terek Grozny,86.7,4,"8,697.","1:30pm, Saturday 10th November 2018.",2,1,394548,58.1,9,0,6,13,2,48.5,81.4,0,21,8,4,0,Krylia Sovetov,69.2,3, Russia - Premier Liga
55.4,3,0,5,16,2,54.6,76.3,0,6,3,0,3,Lokomotiv Moscow,68,2,"7,719.","1:30pm, Sunday 11th November 2018.",0,0,394549,44.6,3,1,3,16,3,45.4,72.5,0,10,4,3,0,Rubin Kazan,66.7,2, Russia - Premier Liga
48.3,6,6,7,7,3,59.1,84.1,0,29,11,12,3,Krasnodar,50,1,"10,409.","12:00pm, Saturday 11th May 2019.",4,0,394550,51.7,4,1,3,7,0,40.9,74.7,0,10,3,3,8,Yenisey Krasnoyarsk,60,1, Russia - Premier Liga
40,2,2,5,10,0,55.4,78.4,0,9,4,3,3,CSKA Moscow,66.7,3,"7,218.","3:00pm, Friday 23rd November 2018.",2,0,394551,60,2,0,3,10,4,44.6,75.4,0,11,6,3,1,Terek Grozny,70,2, Russia - Premier Liga
66.7,9,0,4,12,2,57.5,78.3,0,22,11,2,0,Rubin Kazan,66.7,3,"3,620.","4:00pm, Saturday 24th November 2018.",1,1,394552,33.3,1,1,3,12,5,42.5,69.9,0,6,4,1,0,Anzhi Makhachkala,70,2, Russia - Premier Liga
46.3,2,0,2,13,2,43.2,71,0,14,6,6,3,Yenisey Krasnoyarsk,75,2,"4,133.","11:00am, Saturday 24th November 2018.",2,1,394553,53.7,6,1,9,13,1,56.8,72.5,1,22,11,5,4,Dynamo Moscow,100,3, Russia - Premier Liga
68.4,0,0,1,13,1,46.3,77.7,1,1,1,0,2,FC Ufa,70,1,"3,167.","1:30pm, Saturday 24th November 2018.",0,1,394554,31.6,2,0,6,13,2,53.7,85.9,0,13,8,3,0,Gazovik Orenburg,80,0, Russia - Premier Liga
52.9,3,1,3,19,2,42.1,75.8,0,12,5,4,3,FC Arsenal Tula,66.7,3,"16,628.","1:30pm, Sunday 25th November 2018.",0,3,394555,47.1,6,4,6,19,3,57.9,83.6,1,14,2,6,4,Krasnodar,73.9,0, Russia - Premier Liga
33.3,3,0,8,13,0,38.6,66.4,0,11,5,3,7,FC Ural,72.2,2,"12,870.","5:30pm, Friday 23rd November 2018.",2,1,394556,66.7,5,3,6,13,0,61.4,78.8,0,17,4,8,1,Lokomotiv Moscow,94.4,1, Russia - Premier Liga
50,5,0,5,11,3,46.1,72.2,0,15,7,3,3,Krylia Sovetov,42.9,2,"25,092.","11:00am, Sunday 25th November 2018.",1,3,394557,50,2,4,6,11,4,53.9,77.1,0,17,9,6,2,Spartak Moscow,80,2, Russia - Premier Liga
52,8,1,5,9,1,46.5,77.5,1,17,7,2,4,FK Rostov,61.5,2,"46,282.","4:00pm, Sunday 25th November 2018.",0,2,394558,48,3,2,4,9,3,53.5,83.1,0,11,2,6,2,Zenit St. Petersburg,69.2,0, Russia - Premier Liga
