web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600973145-577","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-middlesbrough-0boSuM7J/","Saturday, 27 Jun  2020, 14:00","Stoke - Middlesbrough","2.29","3.12","3.46","Final result"
"1600973026-529","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-leeds-WnPu15NN/","Wednesday, 26 Feb  2020, 18:45","Middlesbrough - Leeds","4.90","3.87","1.71","Final result"
"1600972178-191","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-brentford-UoVN9nJ1/","Saturday, 14 Sep  2019, 14:00","Preston - Brentford","2.78","3.37","2.58","Final result"
"1600972944-496","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-preston-dUEObLe8/","Wednesday, 12 Feb  2020, 19:00","Stoke - Preston","2.21","3.11","3.66","Final result"
"1600972823-449","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-birmingham-fTATfcxp/","Tuesday, 21 Jan  2020, 18:45","Middlesbrough - Birmingham","2.09","3.39","3.65","Final result"
"1600972572-348","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-stoke-city-pIePd4ks/","Saturday, 07 Dec  2019, 14:00","Hull - Stoke","2.55","3.34","2.84","Final result"
"1600972484-313","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-nottingham-Yg2zXB6b/","Saturday, 23 Nov  2019, 14:00","Bristol City - Nottingham","2.34","3.36","3.15","Final result"
"1600972671-388","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-wigan-pvTYblHd/","Monday, 23 Dec  2019, 18:45","Blackburn - Wigan","1.79","3.74","4.58","Final result"
"1600972912-483","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-fulham-dfbFXrc9/","Saturday, 08 Feb  2020, 14:00","Blackburn - Fulham","2.85","3.23","2.58","Final result"
"1600971985-114","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-middlesbrough-8bD9MV1E/","Friday, 02 Aug  2019, 18:45","Luton - Middlesbrough","2.28","3.34","3.30","Final result"
"1600973177-590","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-bristol-city-6aUAXcFa/","Wednesday, 01 Jul  2020, 17:00","Nottingham - Bristol City","1.88","3.56","4.35","Final result"
"1600973001-519","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-west-brom-zcXq4GXm/","Saturday, 22 Feb  2020, 14:00","Bristol City - West Brom","3.87","3.79","1.91","Final result"
"1600972691-396","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-swansea-l2bIQzpP/","Thursday, 26 Dec  2019, 14:00","Brentford - Swansea","1.62","4.10","5.45","Final result"
"1600972286-234","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-middlesbrough-bN0zxQJi/","Friday, 04 Oct  2019, 18:45","Birmingham - Middlesbrough","2.58","3.11","3.01","Final result"
"1600973316-646","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-millwall-WtfcwNnE/","Saturday, 18 Jul  2020, 14:00","QPR - Millwall","4.81","3.68","1.76","Final result"
"1600973314-645","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-bristol-city-nFBHn6y3/","Saturday, 18 Jul  2020, 14:00","Swansea - Bristol City","1.88","3.60","4.19","Final result"
"1600973194-597","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-reading-AcW5sZrO/","Saturday, 04 Jul  2020, 14:00","Luton - Reading","2.48","3.23","2.99","Final result"
"1600973140-575","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-millwall-638eukH8/","Saturday, 27 Jun  2020, 12:00","Barnsley - Millwall","2.73","3.18","2.74","Final result"
"1600972135-174","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-fulham-6qz2YpEh/","Friday, 30 Aug  2019, 18:45","Cardiff - Fulham","2.83","3.50","2.49","Final result"
"1600971987-115","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-hull-city-KSBKL7Un/","Saturday, 03 Aug  2019, 14:00","Swansea - Hull","1.89","3.71","4.22","Final result"
"1600971995-118","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-preston-OWEtFmfl/","Saturday, 03 Aug  2019, 14:00","Millwall - Preston","2.47","3.23","3.11","Final result"
"1600972694-397","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-birmingham-lWHdKJ42/","Thursday, 26 Dec  2019, 14:00","Blackburn - Birmingham","2.22","3.28","3.45","Final result"
"1600972142-177","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-blackburn-n90pdTl2/","Saturday, 31 Aug  2019, 14:00","West Brom - Blackburn","2.06","3.57","3.62","Final result"
"1600973011-523","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-brentford-jXTK5T8h/","Tuesday, 25 Feb  2020, 18:45","Luton - Brentford","5.78","4.30","1.56","Final result"
"1600972389-275","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-derby-KheBfVVm/","Saturday, 26 Oct  2019, 14:00","Hull - Derby","2.15","3.63","3.30","Final result"
"1600973284-633","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-huddersfield-GjsY10Q7/","Tuesday, 14 Jul  2020, 18:45","Sheffield Wed - Huddersfield","2.77","3.16","2.71","Final result"
"1600972150-180","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-preston-M13YbV4q/","Saturday, 31 Aug  2019, 14:00","Nottingham - Preston","2.40","3.26","3.15","Final result"
"1600972456-302","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-fulham-KzMJ5pGL/","Saturday, 09 Nov  2019, 14:00","Birmingham - Fulham","2.86","3.35","2.54","Final result"
"1600973122-568","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-bristol-city-UH7Fr363/","Saturday, 20 Jun  2020, 14:00","Blackburn - Bristol City","2.26","3.31","3.33","Final result"
"1600972474-309","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-wigan-p23h8bgH/","Saturday, 23 Nov  2019, 14:00","Stoke - Wigan","1.82","3.47","4.87","Final result"
"1600973006-521","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-sheffield-wed-vDWE9xAQ/","Saturday, 22 Feb  2020, 14:00","Birmingham - Sheffield Wed","2.28","3.18","3.44","Final result"
"1600972230-212","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-west-brom-6Bdq5qkU/","Saturday, 28 Sep  2019, 11:30","QPR - West Brom","2.59","3.59","2.67","Final result"
"1600972864-465","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-luton-bwJKhSCD/","Saturday, 01 Feb  2020, 14:00","West Brom - Luton","1.36","5.24","8.29","Final result"
"1600972851-460","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-qpr-WU5l41Fc/","Tuesday, 28 Jan  2020, 18:45","Blackburn - QPR","1.99","3.58","3.77","Final result"
"1600972107-163","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-sheffield-wed-8bwapWkj/","Saturday, 24 Aug  2019, 14:00","Preston - Sheffield Wed","2.48","3.24","3.03","Final result"
"1600972316-246","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-sheffield-wed-2mscVZ3S/","Friday, 18 Oct  2019, 18:45","Cardiff - Sheffield Wed","2.32","3.26","3.31","Final result"
"1600972386-274","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-fulham-bqfFgkof/","Saturday, 26 Oct  2019, 14:00","Middlesbrough - Fulham","3.78","3.64","1.98","Final result"
"1600972120-168","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-brentford-KY4BgzT3/","Saturday, 24 Aug  2019, 14:00","Charlton - Brentford","3.01","3.43","2.40","Final result"
"1600972266-226","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-nottingham-dzxgPnzn/","Tuesday, 01 Oct  2019, 18:45","Blackburn - Nottingham","2.00","3.65","3.73","Final result"
"1600973242-616","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-preston-Kp1EkWzo/","Wednesday, 08 Jul  2020, 18:45","Sheffield Wed - Preston","2.41","3.15","3.16","Final result"
"1600972736-414","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-hull-city-dzp7M3WH/","Wednesday, 01 Jan  2020, 14:00","Sheffield Wed - Hull","1.99","3.51","3.89","Final result"
"1600972221-208","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-preston-zqMDW9QE/","Saturday, 21 Sep  2019, 14:00","Birmingham - Preston","2.93","3.18","2.58","Final result"
"1600973179-591","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-huddersfield-KrSbz0Vt/","Wednesday, 01 Jul  2020, 17:00","Birmingham - Huddersfield","2.49","3.21","3.03","Final result"
"1600972223-209","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-huddersfield-f9K1LqID/","Sunday, 22 Sep  2019, 11:00","West Brom - Huddersfield","1.55","4.18","6.25","Final result"
"1600972885-473","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-barnsley-rkiOGva3/","Saturday, 01 Feb  2020, 14:00","Charlton - Barnsley","2.70","3.48","2.57","Final result"
"1600973341-656","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-middlesbrough-4fUdRGgJ/","Wednesday, 22 Jul  2020, 18:30","Sheffield Wed - Middlesbrough","2.50","3.33","2.87","Final result"
"1600972681-392","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-fulham-IB9DGy4R/","Thursday, 26 Dec  2019, 14:00","Luton - Fulham","4.54","4.05","1.73","Final result"
"1600973209-603","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-sheffield-wed-YBorY6M9/","Sunday, 05 Jul  2020, 11:00","Swansea - Sheffield Wed","2.44","3.32","3.00","Final result"
"1600973149-579","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-hull-city-2iTuKvo0/","Saturday, 27 Jun  2020, 14:00","Birmingham - Hull","1.90","3.50","4.29","Final result"
"1600972844-457","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-huddersfield-pfLg1aaG/","Tuesday, 28 Jan  2020, 18:45","Hull - Huddersfield","2.20","3.32","3.42","Final result"
"1600972210-204","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-hull-city-lj2lQ73r/","Saturday, 21 Sep  2019, 14:00","Luton - Hull","2.14","3.78","3.23","Final result"
"1600972726-410","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-luton-AaovXdl8/","Sunday, 29 Dec  2019, 14:00","Bristol City - Luton","1.79","3.95","4.33","Final result"
"1600972798-439","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-wigan-AuVDFAyO/","Saturday, 18 Jan  2020, 14:00","Swansea - Wigan","2.01","3.39","3.94","Final result"
"1600973028-530","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-barnsley-hdQy2o8H/","Wednesday, 26 Feb  2020, 18:45","Hull - Barnsley","2.60","3.49","2.66","Final result"
"1600972461-304","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-bristol-city-0rc3HBkE/","Sunday, 10 Nov  2019, 11:00","Cardiff - Bristol City","2.05","3.54","3.69","Final result"
"1600972758-423","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-charlton-Kjx1ICi5/","Thursday, 02 Jan  2020, 18:45","Swansea - Charlton","1.45","4.60","6.99","Final result"
"1600973159-583","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-brentford-YBLRTFEO/","Tuesday, 30 Jun  2020, 17:00","Reading - Brentford","6.02","3.85","1.61","Final result"
"1600972546-338","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-millwall-pruGVRjr/","Saturday, 30 Nov  2019, 14:00","Birmingham - Millwall","2.32","3.19","3.35","Final result"
"1600972516-326","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-preston-A3adxw8c/","Wednesday, 27 Nov  2019, 18:45","Hull - Preston","2.50","3.43","2.83","Final result"
"1600973199-599","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-birmingham-lrrcqeEB/","Saturday, 04 Jul  2020, 14:00","Fulham - Birmingham","1.80","3.52","4.82","Final result"
"1600972504-321","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-swansea-ImZg7RR6/","Tuesday, 26 Nov  2019, 18:45","Huddersfield - Swansea","2.71","3.31","2.68","Final result"
"1600972664-385","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-nottingham-0ncJ60z3/","Saturday, 21 Dec  2019, 14:00","Huddersfield - Nottingham","2.59","3.06","3.03","Final result"
"1600972060-144","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-west-brom-tA69wOx6/","Saturday, 17 Aug  2019, 14:00","Luton - West Brom","2.74","3.38","2.63","Final result"
"1600973070-547","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-fulham-zentU3iA/","Saturday, 07 Mar  2020, 11:30","Bristol City - Fulham","3.59","3.41","2.11","Final result"
"1600972745-418","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-reading-GKlnRRHn/","Wednesday, 01 Jan  2020, 14:00","Fulham - Reading","1.79","3.79","4.48","Final result"
"1600971997-119","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Brentford - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/brentford-birmingham-ptGxGTvr/","Saturday, 03 Aug  2019, 14:00","Brentford - Birmingham","1.96","3.52","4.12","Final result"
"1600972366-266","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-middlesbrough-McTpvAo7/","Wednesday, 23 Oct  2019, 18:45","Huddersfield - Middlesbrough","2.33","3.27","3.27","Final result"
"1600973291-636","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-derby-tIKRPrUk/","Tuesday, 14 Jul  2020, 18:45","Cardiff - Derby","2.31","3.31","3.21","Final result"
"1600972519-327","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-brentford-feH9EZFj/","Wednesday, 27 Nov  2019, 18:45","Blackburn - Brentford","3.12","3.29","2.38","Final result"
"1600972733-413","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-luton-OphfP5na/","Wednesday, 01 Jan  2020, 11:45","Millwall - Luton","1.70","3.72","5.21","Final result"
"1600972408-283","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-millwall-0rVmRT6P/","Saturday, 02 Nov  2019, 14:00","Reading - Millwall","2.24","3.34","3.38","Final result"
"1600972032-133","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-blackburn-OpfFTn9s/","Saturday, 10 Aug  2019, 14:00","Fulham - Blackburn","1.76","3.86","4.78","Final result"
"1600972604-361","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-sheffield-wed-h8AR4JmI/","Wednesday, 11 Dec  2019, 18:45","Derby - Sheffield Wed","3.09","3.33","2.38","Final result"
"1600973112-564","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-barnsley-Ist3ZbTk/","Saturday, 20 Jun  2020, 14:00","QPR - Barnsley","2.11","3.62","3.41","Final result"
"1600973326-650","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-sheffield-wed-rLD2HuQf/","Saturday, 18 Jul  2020, 14:00","Fulham - Sheffield Wed","2.00","3.41","3.92","Final result"
"1600972015-126","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-nottingham-dbhNRQwf/","Saturday, 10 Aug  2019, 11:30","Leeds - Nottingham","1.58","4.01","6.31","Final result"
"1600972773-429","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-derby-WUJqzN0H/","Saturday, 11 Jan  2020, 14:00","Middlesbrough - Derby","2.14","3.37","3.53","Final result"
"1600972145-178","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-qpr-8I1tc9Ze/","Saturday, 31 Aug  2019, 14:00","Sheffield Wed - QPR","2.08","3.37","3.77","Final result"
"1600972113-165","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-bristol-city-OQ1SkhSS/","Saturday, 24 Aug  2019, 14:00","Hull - Bristol City","2.45","3.43","2.93","Final result"
"1600972346-258","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-brentford-nLITPDRk/","Tuesday, 22 Oct  2019, 18:45","Swansea - Brentford","2.80","3.45","2.52","Final result"
"1600972841-456","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-millwall-OpKc0JEM/","Tuesday, 28 Jan  2020, 18:45","Leeds - Millwall","1.54","3.94","6.91","Final result"
"1600973214-605","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-hull-city-vDAJ0dqn/","Sunday, 05 Jul  2020, 14:00","West Brom - Hull","1.37","5.03","8.40","Final result"
"1600972644-377","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-stoke-city-YaeR4v5F/","Friday, 20 Dec  2019, 18:45","Middlesbrough - Stoke","2.96","3.13","2.57","Final result"
"1600972599-359","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-west-brom-Y5OemiIp/","Wednesday, 11 Dec  2019, 18:45","Wigan - West Brom","5.11","4.08","1.66","Final result"
"1600972233-213","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-reading-MJreBECd/","Saturday, 28 Sep  2019, 14:00","Swansea - Reading","1.87","3.68","4.26","Final result"
"1600972646-378","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-preston-MuhtJOQI/","Saturday, 21 Dec  2019, 11:30","Cardiff - Preston","2.37","3.34","3.09","Final result"
"1600972235-214","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-bristol-city-SKcu6PZN/","Saturday, 28 Sep  2019, 14:00","Preston - Bristol City","1.96","3.55","4.00","Final result"
"1600972626-370","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-blackburn-6Por9Yv4/","Saturday, 14 Dec  2019, 14:00","Bristol City - Blackburn","2.18","3.42","3.38","Final result"
"1600973110-563","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-stoke-city-C4u7YIrd/","Saturday, 20 Jun  2020, 14:00","Reading - Stoke","2.95","3.07","2.63","Final result"
"1600972012-125","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-derby-tSauzkWD/","Monday, 05 Aug  2019, 18:45","Huddersfield - Derby","2.14","3.33","3.65","Final result"
"1600972115-166","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-reading-ficOjYCM/","Saturday, 24 Aug  2019, 14:00","Huddersfield - Reading","2.31","3.28","3.30","Final result"
"1600972253-221","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-brentford-z78BC9jt/","Sunday, 29 Sep  2019, 12:30","Barnsley - Brentford","3.93","3.67","1.94","Final result"
"1600972942-495","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-derby-88YTxvZl/","Wednesday, 12 Feb  2020, 18:45","Bristol City - Derby","2.40","3.34","3.01","Final result"
"1600973092-556","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-cardiff-4STfr9UA/","Saturday, 07 Mar  2020, 14:00","Barnsley - Cardiff","2.40","3.31","3.07","Final result"
"1600972291-236","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-cardiff-AuPkXeZF/","Saturday, 05 Oct  2019, 14:00","West Brom - Cardiff","1.77","3.73","4.77","Final result"
"1600972974-508","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-wigan-4AIKtdg6/","Saturday, 15 Feb  2020, 14:00","Cardiff - Wigan","1.87","3.43","4.54","Final result"
"1600973212-604","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-qpr-O0zAtgbU/","Sunday, 05 Jul  2020, 13:00","Middlesbrough - QPR","2.19","3.33","3.44","Final result"
