web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600978431-1322","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Zwolle - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/zwolle-groningen-WEywW39G/","Monday, 29 Apr  2019, 18:00","Zwolle - Groningen","-","-","-","Final result"
"1600978305-1272","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heerenveen - Excelsior","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heerenveen-excelsior-pOWPvvie/","Saturday, 30 Mar  2019, 18:45","Heerenveen - Excelsior","1.59","4.46","5.04","Final result"
"1600978340-1286","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Feyenoord - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/feyenoord-heerenveen-Aqs2DbcK/","Thursday, 04 Apr  2019, 18:45","Feyenoord - Heerenveen","1.26","6.30","9.81","Final result"
"1600978171-1218","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Venlo - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/venlo-willem-ii-b992VH0F/","Saturday, 09 Feb  2019, 18:45","Venlo - Willem II","2.43","3.27","2.98","Final result"
"1600978121-1198","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heracles - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heracles-zwolle-xMHw61X3/","Saturday, 26 Jan  2019, 16:30","Heracles - Zwolle","2.09","3.86","3.22","Final result"
"1600977948-1129","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-willem-ii-xvcS9kXo/","Saturday, 03 Nov  2018, 18:45","Ajax - Willem II","1.07","11.76","29.49","Final result"
"1600978308-1273","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","AZ Alkmaar - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/az-alkmaar-groningen-2aRUwb61/","Saturday, 30 Mar  2019, 18:45","AZ Alkmaar - Groningen","1.45","4.55","6.90","Final result"
"1600977727-1041","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Vitesse - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/vitesse-groningen-dEEjJMVm/","Sunday, 12 Aug  2018, 12:30","Vitesse - Groningen","1.86","3.71","4.16","Final result"
"1600978073-1179","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Venlo - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/venlo-zwolle-UZGPu5Jb/","Friday, 21 Dec  2018, 18:00","Venlo - Zwolle","2.75","3.45","2.52","Final result"
"1600978050-1170","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Willem II - Den Haag","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/willem-ii-den-haag-ze6ouYSm/","Friday, 14 Dec  2018, 18:00","Willem II - Den Haag","2.21","3.42","3.26","Final result"
"1600977724-1040","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Den Haag - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/den-haag-fc-emmen-QVNKOr8Q/","Sunday, 12 Aug  2018, 10:15","Den Haag - FC Emmen","1.77","3.88","4.39","Final result"
"1600977739-1046","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Breda - Graafschap","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/breda-de-graafschap-4z2cx2xQ/","Saturday, 18 Aug  2018, 16:30","Breda - Graafschap","2.29","3.56","3.02","Final result"
"1600978388-1305","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heracles - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heracles-heerenveen-G46uN8Qo/","Friday, 19 Apr  2019, 18:00","Heracles - Heerenveen","1.86","4.06","3.78","Final result"
"1600978338-1285","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-zwolle-WhrbEvrE/","Thursday, 04 Apr  2019, 16:30","PSV - Zwolle","1.19","7.05","14.11","Final result"
"1600977760-1054","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-groningen-UaWFeadU/","Saturday, 25 Aug  2018, 16:30","Graafschap - Groningen","2.59","3.57","2.61","Final result"
"1600978198-1229","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Breda","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-breda-AqP2Aytm/","Sunday, 17 Feb  2019, 10:15","Ajax - Breda","1.05","14.09","36.01","Final result"
"1600977939-1125","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Excelsior - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/excelsior-groningen-bDuK5wLU/","Friday, 02 Nov  2018, 18:00","Excelsior - Groningen","2.63","3.51","2.60","Final result"
"1600978065-1176","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Groningen - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/groningen-fc-emmen-Y7NGsRln/","Sunday, 16 Dec  2018, 12:30","Groningen - FC Emmen","1.66","3.85","5.25","Final result"
"1600978393-1307","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-utrecht-EkPrMSuh/","Saturday, 20 Apr  2019, 16:30","FC Emmen - Utrecht","3.40","3.62","2.09","Final result"
"1600978138-1205","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heerenveen - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heerenveen-az-alkmaar-fcSY6sIc/","Sunday, 27 Jan  2019, 14:45","Heerenveen - AZ Alkmaar","3.84","4.03","1.85","Final result"
"1600978060-1174","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Vitesse - Venlo","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/vitesse-venlo-Uy81yjSC/","Saturday, 15 Dec  2018, 18:45","Vitesse - Venlo","1.40","4.57","8.11","Final result"
"1600977815-1076","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Utrecht - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/utrecht-fc-emmen-8SbluJAc/","Sunday, 16 Sep  2018, 12:30","Utrecht - FC Emmen","1.43","4.67","7.29","Final result"
"1600977961-1134","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Breda","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-breda-YX4Powod/","Saturday, 10 Nov  2018, 16:30","FC Emmen - Breda","1.91","3.76","3.84","Final result"
"1600978418-1317","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Vitesse","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-vitesse-A5zsVNOM/","Tuesday, 23 Apr  2019, 18:45","Ajax - Vitesse","1.16","8.10","14.91","Final result"
"1600978038-1165","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Den Haag - Graafschap","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/den-haag-de-graafschap-6urONWcD/","Saturday, 08 Dec  2018, 18:45","Den Haag - Graafschap","1.50","4.63","6.00","Final result"
"1600978275-1260","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Sittard - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/sittard-fc-emmen-tWTHp9NG/","Friday, 15 Mar  2019, 18:00","Sittard - FC Emmen","2.15","3.68","3.18","Final result"
"1600978263-1255","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Zwolle - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/zwolle-az-alkmaar-YawckX8o/","Sunday, 10 Mar  2019, 10:15","Zwolle - AZ Alkmaar","4.00","3.77","1.87","Final result"
"1600977983-1143","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Breda - Ajax","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/breda-ajax-K2r6bGU1/","Saturday, 24 Nov  2018, 16:30","Breda - Ajax","19.59","8.77","1.13","Final result"
"1600978345-1288","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Den Haag - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/den-haag-utrecht-UmQp5z50/","Saturday, 06 Apr  2019, 16:30","Den Haag - Utrecht","4.07","4.15","1.77","Final result"
"1600978484-1343","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - Ajax","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-ajax-QymETV4F/","Wednesday, 15 May  2019, 17:30","Graafschap - Ajax","25.11","12.39","1.08","Final result"
"1600977773-1059","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Utrecht - Venlo","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/utrecht-venlo-z1axD0R4/","Sunday, 26 Aug  2018, 12:30","Utrecht - Venlo","1.50","4.40","6.43","Final result"
"1600978458-1333","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-utrecht-YHvpskZE/","Sunday, 12 May  2019, 12:30","Ajax - Utrecht","1.14","8.36","17.03","Final result"
"1600978248-1249","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","AZ Alkmaar - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/az-alkmaar-sittard-ziWcKC9B/","Sunday, 03 Mar  2019, 14:45","AZ Alkmaar - Sittard","1.14","8.53","15.95","Final result"
"1600978123-1199","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-groningen-zVITeH9d/","Saturday, 26 Jan  2019, 17:45","PSV - Groningen","1.19","7.18","15.26","Final result"
"1600977858-1093","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heracles - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heracles-fc-emmen-Ox2LTq8D/","Sunday, 30 Sep  2018, 10:15","Heracles - FC Emmen","1.52","4.64","5.48","Final result"
"1600977843-1087","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-zwolle-EkgYUYnj/","Sunday, 23 Sep  2018, 12:30","FC Emmen - Zwolle","2.97","3.52","2.34","Final result"
"1600978433-1323","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Nijmegen - Waalwijk","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/nijmegen-waalwijk-z5yipqCd/","Friday, 10 May  2019, 16:30","Nijmegen - Waalwijk","1.80","4.28","3.72","Final result"
"1600978411-1314","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-fc-emmen-zTevB2Xj/","Tuesday, 23 Apr  2019, 16:30","Graafschap - FC Emmen","2.30","3.58","2.98","Final result"
"1600977750-1050","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Feyenoord - Excelsior","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/feyenoord-excelsior-4bttUwp6/","Sunday, 19 Aug  2018, 12:30","Feyenoord - Excelsior","1.21","6.74","13.12","Final result"
"1600978223-1239","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-feyenoord-p2woNEPh/","Sunday, 24 Feb  2019, 12:30","PSV - Feyenoord","1.54","4.55","5.43","Final result"
"1600977830-1082","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Venlo - Breda","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/venlo-breda-KSgUVEXq/","Saturday, 22 Sep  2018, 17:45","Venlo - Breda","2.06","3.41","3.71","Final result"
"1600977936-1124","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","AZ Alkmaar - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/az-alkmaar-heerenveen-KMtG6J5O/","Sunday, 28 Oct  2018, 14:45","AZ Alkmaar - Heerenveen","1.54","4.64","5.37","Final result"
"1600977851-1090","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Breda - PSV","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/breda-psv-dCi1Y7gr/","Saturday, 29 Sep  2018, 16:30","Breda - PSV","10.61","6.38","1.24","Final result"
"1600977828-1081","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Sittard - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/sittard-willem-ii-x8j5yyAM/","Saturday, 22 Sep  2018, 16:30","Sittard - Willem II","2.49","3.54","2.75","Final result"
"1600978451-1330","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Groningen - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/groningen-sittard-riUJzmCr/","Sunday, 12 May  2019, 12:30","Groningen - Sittard","1.46","4.66","6.48","Final result"
"1600978030-1162","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Excelsior","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-excelsior-YRqGPhT0/","Friday, 07 Dec  2018, 18:45","PSV - Excelsior","1.07","11.76","27.28","Final result"
"1600977884-1103","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-sittard-IaNfrqN6/","Sunday, 07 Oct  2018, 10:15","FC Emmen - Sittard","2.39","3.49","2.89","Final result"
"1600978101-1190","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Zwolle - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/zwolle-feyenoord-d2d4i2IA/","Saturday, 19 Jan  2019, 17:45","Zwolle - Feyenoord","6.44","5.14","1.43","Final result"
"1600978526-1360","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","G.A. Eagles - Waalwijk","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/g-a-eagles-waalwijk-jDRrWx7H/","Tuesday, 28 May  2019, 16:30","G.A. Eagles - Waalwijk","1.77","3.95","4.16","Final result"
"1600977785-1064","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-willem-ii-4f6h9IQT/","Saturday, 01 Sep  2018, 17:45","PSV - Willem II","1.24","6.22","12.27","Final result"
"1600977881-1102","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-heerenveen-4dJjqP70/","Saturday, 06 Oct  2018, 18:45","Graafschap - Heerenveen","3.12","3.54","2.22","Final result"
"1600978320-1278","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Vitesse - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/vitesse-az-alkmaar-UB6TbarR/","Tuesday, 02 Apr  2019, 16:30","Vitesse - AZ Alkmaar","2.91","3.70","2.29","Final result"
"1600978469-1337","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Utrecht - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/utrecht-heerenveen-OCGHOL1j/","Wednesday, 15 May  2019, 17:30","Utrecht - Heerenveen","1.65","4.33","4.70","Final result"
"1600978055-1172","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heracles - PSV","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heracles-psv-nDIdxWC6/","Saturday, 15 Dec  2018, 17:45","Heracles - PSV","7.63","5.49","1.35","Final result"
"1600978423-1319","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Breda - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/breda-feyenoord-OlYUXPv4/","Wednesday, 24 Apr  2019, 18:45","Breda - Feyenoord","6.33","4.89","1.44","Final result"
"1600978499-1349","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Oss - Sparta Rotterdam","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-oss-sparta-rotterdam-xUeGjoZS/","Sunday, 19 May  2019, 14:45","Oss - Sparta Rotterdam","3.30","3.82","2.04","Final result"
"1600977838-1085","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Feyenoord - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/feyenoord-utrecht-ShcxUh2d/","Sunday, 23 Sep  2018, 10:15","Feyenoord - Utrecht","1.39","5.08","7.49","Final result"
"1600978013-1155","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heerenveen - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heerenveen-sittard-YR7OZxi8/","Saturday, 01 Dec  2018, 18:45","Heerenveen - Sittard","2.30","3.46","3.03","Final result"
"1600978010-1154","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","AZ Alkmaar - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/az-alkmaar-willem-ii-tYKxCZb1/","Saturday, 01 Dec  2018, 17:45","AZ Alkmaar - Willem II","1.36","5.53","7.38","Final result"
"1600978020-1158","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Feyenoord - PSV","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/feyenoord-psv-Ug1XXGLK/","Sunday, 02 Dec  2018, 12:30","Feyenoord - PSV","2.90","3.52","2.36","Final result"
"1600977934-1123","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-feyenoord-jmxC7ajI/","Sunday, 28 Oct  2018, 12:30","Ajax - Feyenoord","1.35","5.33","8.14","Final result"
"1600978406-1312","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Sittard - Breda","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/sittard-breda-xhG3H4fN/","Sunday, 21 Apr  2019, 12:30","Sittard - Breda","2.26","3.70","2.96","Final result"
"1600977988-1145","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-heerenveen-MHP2adFe/","Saturday, 24 Nov  2018, 18:45","PSV - Heerenveen","1.17","7.52","15.35","Final result"
"1600977742-1047","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Sittard - PSV","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/sittard-psv-zJhTWu0m/","Saturday, 18 Aug  2018, 18:45","Sittard - PSV","11.20","6.25","1.25","Final result"
"1600977916-1116","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Venlo","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-venlo-EoTSHqEP/","Friday, 26 Oct  2018, 18:00","FC Emmen - Venlo","2.91","3.39","2.42","Final result"
"1600978085-1184","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Utrecht - Ajax","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/utrecht-ajax-QLCpysYT/","Sunday, 23 Dec  2018, 10:15","Utrecht - Ajax","8.08","5.43","1.34","Final result"
"1600978494-1347","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","G.A. Eagles - Den Bosch","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/g-a-eagles-den-bosch-vwrrn5sp/","Sunday, 19 May  2019, 10:15","G.A. Eagles - Den Bosch","1.86","3.96","3.80","Final result"
"1600978040-1166","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Utrecht - Heracles","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/utrecht-heracles-rcR6nGzE/","Sunday, 09 Dec  2018, 10:15","Utrecht - Heracles","1.60","4.18","5.33","Final result"
"1600978228-1241","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Willem II - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/willem-ii-az-alkmaar-hStgLhf5/","Sunday, 24 Feb  2019, 14:45","Willem II - AZ Alkmaar","5.14","4.21","1.61","Final result"
"1600978296-1268","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Excelsior - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/excelsior-zwolle-fghonMbL/","Sunday, 17 Mar  2019, 14:45","Excelsior - Zwolle","2.90","3.56","2.35","Final result"
"1600978169-1217","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heerenveen - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heerenveen-zwolle-GpKcWco9/","Saturday, 09 Feb  2019, 16:30","Heerenveen - Zwolle","2.17","3.53","3.25","Final result"
"1600978015-1156","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Den Haag","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-den-haag-nVBSYd6E/","Sunday, 02 Dec  2018, 10:15","Ajax - Den Haag","1.07","12.17","29.77","Final result"
"1600978158-1213","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-sittard-fuZ2AGOk/","Sunday, 03 Feb  2019, 12:30","PSV - Sittard","1.12","8.96","19.40","Final result"
"1600978230-1242","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - Den Haag","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-den-haag-vPbKyEvn/","Friday, 01 Mar  2019, 18:00","Graafschap - Den Haag","2.22","3.62","3.06","Final result"
"1600978270-1258","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Sittard","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-sittard-8IV9nVh4/","Sunday, 10 Mar  2019, 14:45","Ajax - Sittard","1.03","18.43","43.10","Final result"
"1600977775-1060","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Heerenveen - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/heerenveen-feyenoord-tv0YDtCb/","Sunday, 26 Aug  2018, 12:30","Heerenveen - Feyenoord","4.29","3.94","1.78","Final result"
"1600977778-1061","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","AZ Alkmaar - Vitesse","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/az-alkmaar-vitesse-l43tCKtB/","Sunday, 26 Aug  2018, 14:45","AZ Alkmaar - Vitesse","1.80","4.10","4.01","Final result"
"1600978282-1263","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Feyenoord - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/feyenoord-willem-ii-b78rS07k/","Saturday, 16 Mar  2019, 17:45","Feyenoord - Willem II","1.28","5.77","10.46","Final result"
"1600978501-1350","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Cambuur - Graafschap","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/cambuur-de-graafschap-bNIjyEL5/","Sunday, 19 May  2019, 18:00","Cambuur - Graafschap","2.33","3.54","2.89","Final result"
"1600978116-1196","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Ajax - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/ajax-heerenveen-G6TU7N2i/","Sunday, 20 Jan  2019, 14:45","Ajax - Heerenveen","1.07","12.44","29.31","Final result"
"1600978474-1339","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Heracles","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-heracles-vLp2WXKd/","Wednesday, 15 May  2019, 17:30","PSV - Heracles","1.10","10.16","21.95","Final result"
"1600978205-1232","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Graafschap - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/de-graafschap-utrecht-0YHF7ZP5/","Sunday, 17 Feb  2019, 14:45","Graafschap - Utrecht","3.93","3.93","1.85","Final result"
"1600978268-1257","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","FC Emmen - Heracles","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/fc-emmen-heracles-fFR5mBwb/","Sunday, 10 Mar  2019, 12:30","FC Emmen - Heracles","2.88","3.59","2.36","Final result"
"1600978255-1252","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","PSV - Breda","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/psv-breda-0C8rW98N/","Saturday, 09 Mar  2019, 17:45","PSV - Breda","1.10","9.99","22.40","Final result"
"1600978164-1215","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/results/","Breda - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2018-2019/breda-az-alkmaar-razvCTaf/","Friday, 08 Feb  2019, 18:00","Breda - AZ Alkmaar","6.21","4.42","1.50","Final result"
