web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600976868-922","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Zwolle - Venlo","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/zwolle-venlo-fVJtefzf/","Saturday, 21 Mar  2020, 17:45","Zwolle - Venlo","-","-","-","Canceled"
"1600976342-715","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Groningen - Heracles","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/groningen-heracles-SWwa7fx9/","Saturday, 31 Aug  2019, 17:45","Groningen - Heracles","2.00","3.60","3.65","Final result"
"1600976404-740","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","PSV - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/psv-groningen-ETDPheNF/","Wednesday, 25 Sep  2019, 16:30","PSV - Groningen","1.36","5.23","8.01","Final result"
"1600976548-797","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Utrecht - AZ Alkmaar","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/utrecht-az-alkmaar-pUJ2V0xJ/","Saturday, 23 Nov  2019, 16:30","Utrecht - AZ Alkmaar","3.14","3.71","2.16","Final result"
"1600976469-766","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Zwolle - Den Haag","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/zwolle-den-haag-zw526g3j/","Sunday, 20 Oct  2019, 10:15","Zwolle - Den Haag","2.20","3.68","3.07","Final result"
"1600976893-932","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","PSV - Utrecht","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/psv-utrecht-0YidWktd/","Saturday, 25 Apr  2020, 16:30","PSV - Utrecht","1.66","3.75","4.52","Canceled"
"1600976901-935","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Feyenoord - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/feyenoord-groningen-d0LpwME8/","Saturday, 25 Apr  2020, 18:45","Feyenoord - Groningen","-","-","-","Canceled"
"1600976500-778","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Ajax - Feyenoord","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/ajax-feyenoord-4I2SsGPd/","Sunday, 27 Oct  2019, 14:45","Ajax - Feyenoord","1.24","6.72","10.10","Final result"
"1600976898-934","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Zwolle - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/zwolle-heerenveen-jNKlxtUE/","Saturday, 25 Apr  2020, 18:45","Zwolle - Heerenveen","2.22","3.44","2.87","Canceled"
"1600976330-710","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Waalwijk - Den Haag","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/waalwijk-den-haag-8jDTiFxM/","Sunday, 25 Aug  2019, 10:15","Waalwijk - Den Haag","2.30","3.80","2.82","Final result"
"1600976896-933","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","FC Emmen - Waalwijk","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/fc-emmen-waalwijk-rcHtv2a2/","Saturday, 25 Apr  2020, 17:45","FC Emmen - Waalwijk","1.60","3.79","4.97","Canceled"
"1600976762-880","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Sparta Rotterdam - Groningen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/sparta-rotterdam-groningen-A7w7sMm4/","Sunday, 16 Feb  2020, 12:30","Sparta Rotterdam - Groningen","2.59","3.14","2.88","Final result"
"1600976921-943","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Sparta Rotterdam - Willem II","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/sparta-rotterdam-willem-ii-xKhxTyi1/","Sunday, 03 May  2020, 12:30","Sparta Rotterdam - Willem II","-","-","-","Canceled"
"1600976715-861","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Twente - Sparta Rotterdam","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/twente-sparta-rotterdam-QsdMZXkQ/","Saturday, 01 Feb  2020, 17:45","Twente - Sparta Rotterdam","2.26","3.52","3.08","Final result"
"1600976903-936","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Heracles - Twente","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/heracles-twente-UDJhy0qL/","Sunday, 26 Apr  2020, 10:15","Heracles - Twente","1.70","3.58","4.50","Canceled"
"1600976666-842","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Sittard - Vitesse","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/sittard-vitesse-hnXfRlt9/","Saturday, 18 Jan  2020, 16:30","Sittard - Vitesse","3.53","3.96","1.94","Final result"
"1600976757-878","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Sittard - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/sittard-fc-emmen-2szaqrJi/","Saturday, 15 Feb  2020, 18:45","Sittard - FC Emmen","2.31","3.69","2.85","Final result"
"1600976488-773","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Sittard - Venlo","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/sittard-venlo-WOl5QEfM/","Saturday, 26 Oct  2019, 17:45","Sittard - Venlo","2.18","3.67","3.13","Final result"
"1600976483-771","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Willem II - Waalwijk","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/willem-ii-waalwijk-ObocSzQ9/","Saturday, 26 Oct  2019, 16:30","Willem II - Waalwijk","1.53","4.37","5.94","Final result"
"1600976563-803","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","PSV - Heerenveen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/psv-heerenveen-nZcofpFJ/","Sunday, 24 Nov  2019, 12:30","PSV - Heerenveen","1.33","5.39","8.38","Final result"
"1600976744-873","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","FC Emmen - Twente","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/fc-emmen-twente-vT2xStlH/","Tuesday, 11 Feb  2020, 16:30","FC Emmen - Twente","2.10","3.57","3.34","Final result"
"1600976790-891","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","AZ Alkmaar - Zwolle","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/az-alkmaar-zwolle-OK2jZcep/","Sunday, 23 Feb  2020, 12:30","AZ Alkmaar - Zwolle","1.35","5.34","8.23","Final result"
"1600976322-707","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/results/","Willem II - FC Emmen","https://www.oddsportal.com/soccer/netherlands/eredivisie-2019-2020/willem-ii-fc-emmen-Q7XUWD0d/","Saturday, 24 Aug  2019, 16:30","Willem II - FC Emmen","1.86","3.75","4.01","Final result"
