web-scraper-order,web-scraper-start-url,Games,Games-href,HomeTeam,AwayTeam,League,Date,HGoals,AGoals,HxG,AxG,HShots,AShots,HST,AST,HDEEP,ADEEP,HPPDA,APPDA,HxPTS,AxPTS
1604065107-276,https://understat.com/league/EPL,101.401.26,https://understat.com/match/14087,Crystal Palace,Southampton,EPL,Sep 12 2020,1,0,1.4,1.26,5,9,3,5,1,14,17.33,3.61,1.48,1.22
1604066135-435,https://understat.com/league/Ligue_1,110.371.37,https://understat.com/match/14221,Nimes,Lens,Ligue 1,Sep 27 2020,1,1,0.37,1.37,13,15,4,6,5,6,12.5,10.59,0.52,2.22
1604063343-110,https://understat.com/league/RFPL,201.620.80,https://understat.com/match/14023,Arsenal Tula,Dinamo Moscow,RFPL,Aug 22 2020,2,0,1.62,0.8,12,7,4,3,4,3,13.0,6.73,2.11,0.62
1604066079-427,https://understat.com/league/Ligue_1,210.860.82,https://understat.com/match/14206,Rennes,Monaco,Ligue 1,Sep 19 2020,2,1,0.86,0.82,14,14,3,2,3,2,13.8,20.53,1.35,1.29
1604062870-103,https://understat.com/league/RFPL,111.081.24,https://understat.com/match/14006,PFC Sochi,Khimki,RFPL,Aug 14 2020,1,1,1.08,1.24,15,13,5,5,5,5,12.06,11.0,1.19,1.51
1604064487-181,https://understat.com/league/Serie_A,412.231.32,https://understat.com/match/14119,Genoa,Crotone,Serie A,Sep 20 2020,4,1,2.23,1.32,14,13,6,3,4,4,8.94,9.42,2.04,0.75
1604065046-268,https://understat.com/league/Bundesliga,231.903.08,https://understat.com/match/15178,Mainz 05,Borussia M.Gladbach,Bundesliga,Oct 24 2020,2,3,1.9,3.08,15,22,7,11,13,7,13.9,6.06,0.69,2.13
1604064118-126,https://understat.com/league/RFPL,100.740.16,https://understat.com/match/14035,FC Rostov,Ural,RFPL,Aug 26 2020,1,0,0.74,0.16,12,6,2,1,4,3,10.71,12.82,1.92,0.65
1604064369-164,https://understat.com/league/RFPL,311.830.54,https://understat.com/match/14305,CSKA Moscow,Dinamo Moscow,RFPL,Oct 18 2020,3,1,1.83,0.54,18,10,10,3,8,3,6.47,12.96,2.38,0.42
1604066276-457,https://understat.com/league/Ligue_1,111.091.16,https://understat.com/match/15816,Angers,Metz,Ligue 1,Oct 18 2020,1,1,1.09,1.16,7,7,2,3,4,5,10.5,10.17,1.17,1.35
1604064451-177,https://understat.com/league/RFPL,311.210.34,https://understat.com/match/14315,Dinamo Moscow,PFC Sochi,RFPL,Oct 24 2020,3,1,1.21,0.34,19,11,9,6,6,9,11.39,7.18,2.14,0.57
1604064933-250,https://understat.com/league/Bundesliga,110.801.70,https://understat.com/match/15161,VfB Stuttgart,Bayer Leverkusen,Bundesliga,Oct 03 2020,1,1,0.8,1.7,12,15,3,6,5,4,12.43,7.9,0.66,2.1
1604065457-330,https://understat.com/league/La_liga,421.732.37,https://understat.com/match/14144,Valencia,Levante,La liga,Sep 13 2020,4,2,1.73,2.37,14,19,8,8,4,5,14.5,9.91,0.91,1.84
1604065657-362,https://understat.com/league/La_liga,000.610.20,https://understat.com/match/14816,Atletico Madrid,Villarreal,La liga,Oct 03 2020,0,0,0.61,0.2,13,6,0,2,8,7,10.77,15.14,1.71,0.8
1604065145-282,https://understat.com/league/EPL,211.332.06,https://understat.com/match/14099,Arsenal,West Ham,EPL,Sep 19 2020,2,1,1.33,2.06,7,14,3,3,16,4,12.76,18.26,0.82,1.94
1604064432-174,https://understat.com/league/RFPL,131.691.23,https://understat.com/match/14318,FC Krasnodar,Spartak Moscow,RFPL,Oct 24 2020,1,3,1.69,1.23,17,13,6,5,3,5,10.6,8.08,1.76,0.96
1604065170-286,https://understat.com/league/EPL,131.441.27,https://understat.com/match/14095,Brighton,Chelsea,EPL,Sep 14 2020,1,3,1.44,1.27,13,10,3,5,3,6,9.34,12.7,1.48,1.21
1604065526-341,https://understat.com/league/La_liga,212.340.46,https://understat.com/match/14147,Celta Vigo,Valencia,La liga,Sep 19 2020,2,1,2.34,0.46,23,9,6,3,8,2,9.41,8.82,2.69,0.2
1604065802-385,https://understat.com/league/La_liga,000.210.75,https://understat.com/match/14838,Cadiz,Villarreal,La liga,Oct 25 2020,0,0,0.21,0.75,5,7,0,2,4,4,24.45,4.94,0.65,1.96
1604064595-198,https://understat.com/league/Serie_A,100.891.82,https://understat.com/match/15451,Benevento,Bologna,Serie A,Oct 04 2020,1,0,0.89,1.82,7,17,2,7,6,5,8.96,6.08,0.66,2.1
1604064870-240,https://understat.com/league/Bundesliga,111.480.77,https://understat.com/match/14186,Borussia M.Gladbach,Union Berlin,Bundesliga,Sep 26 2020,1,1,1.48,0.77,14,14,6,2,1,3,11.05,14.18,1.96,0.78
1604064098-123,https://understat.com/league/RFPL,111.320.56,https://understat.com/match/14039,Khimki,FC Rotor Volgograd,RFPL,Aug 29 2020,1,1,1.32,0.56,17,8,3,2,5,2,7.82,12.89,2.01,0.7
1604066339-467,https://understat.com/league/Ligue_1,200.330.63,https://understat.com/match/15828,Metz,Saint-Etienne,Ligue 1,Oct 25 2020,2,0,0.33,0.63,6,10,3,0,1,4,7.18,4.94,0.91,1.64
1604064558-192,https://understat.com/league/Serie_A,020.921.99,https://understat.com/match/14124,Cagliari,Lazio,Serie A,Sep 26 2020,0,2,0.92,1.99,9,16,2,6,0,8,11.15,13.85,0.53,2.25
1604065745-376,https://understat.com/league/La_liga,211.600.68,https://understat.com/match/14834,Villarreal,Valencia,La liga,Oct 18 2020,2,1,1.6,0.68,16,11,6,3,11,1,10.35,14.57,2.16,0.6
1604064388-167,https://understat.com/league/RFPL,231.662.46,https://understat.com/match/14311,Khimki,Spartak Moscow,RFPL,Oct 17 2020,2,3,1.66,2.46,22,10,10,7,12,9,19.59,6.67,0.78,2.0
1604065195-290,https://understat.com/league/EPL,113.190.94,https://understat.com/match/14111,Tottenham,Newcastle United,EPL,Sep 27 2020,1,1,3.19,0.94,23,6,12,1,6,4,9.68,35.7,2.75,0.16
1604065020-264,https://understat.com/league/Bundesliga,212.780.66,https://understat.com/match/15182,Wolfsburg,Arminia Bielefeld,Bundesliga,Oct 25 2020,2,1,2.78,0.66,14,9,4,1,12,3,13.35,10.71,2.68,0.22
1604065101-275,https://understat.com/league/EPL,433.150.27,https://understat.com/match/14090,Liverpool,Leeds,EPL,Sep 12 2020,4,3,3.15,0.27,22,6,6,3,19,2,9.94,9.33,2.93,0.04
1604062589-98,https://understat.com/league/RFPL,010.300.77,https://understat.com/match/13998,FC Tambov,FC Rostov,RFPL,Aug 08 2020,0,1,0.3,0.77,9,7,1,5,3,3,14.65,10.05,0.75,1.85
1604066245-452,https://understat.com/league/Ligue_1,612.910.94,https://understat.com/match/15806,Paris Saint Germain,Angers,Ligue 1,Oct 02 2020,6,1,2.91,0.94,18,8,12,2,15,2,10.39,33.22,2.59,0.29
1604064620-202,https://understat.com/league/Serie_A,122.032.18,https://understat.com/match/15446,Fiorentina,Sampdoria,Serie A,Oct 02 2020,1,2,2.03,2.18,22,18,5,8,5,6,8.21,12.48,1.28,1.48
1604064261-147,https://understat.com/league/RFPL,011.382.01,https://understat.com/match/14246,CSKA Moscow,Lokomotiv Moscow,RFPL,Sep 27 2020,0,1,1.38,2.01,21,15,4,6,11,12,13.67,10.58,0.89,1.86
1604064205-139,https://understat.com/league/RFPL,021.690.31,https://understat.com/match/14238,Rubin Kazan,Spartak Moscow,RFPL,Sep 20 2020,0,2,1.69,0.31,23,6,7,1,15,4,7.35,5.82,2.45,0.35
1604065120-278,https://understat.com/league/EPL,420.991.52,https://understat.com/match/14103,Leicester,Burnley,EPL,Sep 20 2020,4,2,0.99,1.52,14,16,6,5,14,6,7.47,16.1,0.95,1.78
1604064583-196,https://understat.com/league/Serie_A,101.230.63,https://understat.com/match/15453,Parma Calcio 1913,Verona,Serie A,Oct 04 2020,1,0,1.23,0.63,11,8,4,2,3,10,24.33,6.82,1.91,0.78
1604066206-446,https://understat.com/league/Ligue_1,100.731.53,https://understat.com/match/15812,Brest,Monaco,Ligue 1,Oct 04 2020,1,0,0.73,1.53,7,21,5,2,1,9,20.67,3.44,0.72,2.01
1604065039-267,https://understat.com/league/Bundesliga,212.690.80,https://understat.com/match/15179,RasenBallsport Leipzig,Hertha Berlin,Bundesliga,Oct 24 2020,2,1,2.69,0.8,26,9,8,2,18,6,5.85,9.33,2.6,0.28
1604066035-420,https://understat.com/league/Ligue_1,110.871.49,https://understat.com/match/14213,Marseille,Lille,Ligue 1,Sep 20 2020,1,1,0.87,1.49,11,14,2,7,5,7,8.12,11.46,0.81,1.9
1604065903-399,https://understat.com/league/Ligue_1,000.600.19,https://understat.com/match/13977,Bordeaux,Nantes,Ligue 1,Aug 21 2020,0,0,0.6,0.19,5,6,1,1,0,2,24.46,13.0,1.86,0.7
1604065495-336,https://understat.com/league/La_liga,000.340.78,https://understat.com/match/14136,Eibar,Celta Vigo,La liga,Sep 12 2020,0,0,0.34,0.78,8,6,1,3,1,2,4.41,5.23,0.81,1.8
1604065626-357,https://understat.com/league/La_liga,100.520.49,https://understat.com/match/14815,Alaves,Athletic Club,La liga,Oct 04 2020,1,0,0.52,0.49,8,8,3,0,3,4,9.84,4.85,1.32,1.23
1604065364-317,https://understat.com/league/EPL,221.362.49,https://understat.com/match/14477,Everton,Liverpool,EPL,Oct 17 2020,2,2,1.36,2.49,11,22,5,8,2,13,14.1,8.72,0.68,2.13
1604064046-121,https://understat.com/league/RFPL,000.300.61,https://understat.com/match/14041,Lokomotiv Moscow,Zenit St. Petersburg,RFPL,Aug 30 2020,0,0,0.3,0.61,7,9,1,0,8,11,12.29,11.12,0.91,1.62
1604064306-154,https://understat.com/league/RFPL,201.481.11,https://understat.com/match/14304,Dinamo Moscow,FC Krasnodar,RFPL,Oct 04 2020,2,0,1.48,1.11,15,14,10,3,1,13,9.59,7.17,1.67,1.05
1604065545-344,https://understat.com/league/La_liga,131.102.21,https://understat.com/match/14159,Cadiz,Sevilla,La liga,Sep 27 2020,1,3,1.1,2.21,12,14,5,5,3,13,31.31,3.43,0.64,2.15
1604066104-431,https://understat.com/league/Ligue_1,102.420.98,https://understat.com/match/14202,Paris Saint Germain,Metz,Ligue 1,Sep 16 2020,1,0,2.42,0.98,20,7,8,1,11,4,6.94,36.3,2.34,0.48
1604065501-337,https://understat.com/league/La_liga,000.720.77,https://understat.com/match/14152,Real Sociedad,Real Madrid,La liga,Sep 20 2020,0,0,0.72,0.77,6,16,1,4,4,7,13.24,7.0,1.26,1.37
1604064838-235,https://understat.com/league/Bundesliga,804.620.15,https://understat.com/match/14173,Bayern Munich,Schalke 04,Bundesliga,Sep 18 2020,8,0,4.62,0.15,21,5,12,1,24,3,6.34,25.33,2.99,0.01
1604065014-263,https://understat.com/league/Bundesliga,110.230.87,https://understat.com/match/15183,Werder Bremen,Hoffenheim,Bundesliga,Oct 25 2020,1,1,0.23,0.87,5,14,2,4,1,5,16.06,12.91,0.65,1.95
1604065276-303,https://understat.com/league/EPL,030.462.03,https://understat.com/match/14470,Leicester,West Ham,EPL,Oct 04 2020,0,3,0.46,2.03,4,14,0,6,2,3,7.32,34.18,0.31,2.53
1604064174-134,https://understat.com/league/RFPL,010.601.59,https://understat.com/match/14228,Dinamo Moscow,Rubin Kazan,RFPL,Sep 13 2020,0,1,0.6,1.59,15,16,3,6,2,3,8.0,6.86,0.53,2.23
1604065947-406,https://understat.com/league/Ligue_1,020.231.21,https://understat.com/match/13996,Strasbourg,Nice,Ligue 1,Aug 29 2020,0,2,0.23,1.21,6,3,0,2,4,1,16.28,12.76,0.33,2.45
1604064639-205,https://understat.com/league/Serie_A,251.254.53,https://understat.com/match/14133,Benevento,Inter,Serie A,Sep 30 2020,2,5,1.25,4.53,11,18,6,8,2,12,21.35,7.32,0.06,2.9
1604065595-352,https://understat.com/league/La_liga,110.311.11,https://understat.com/match/14161,Valencia,SD Huesca,La liga,Sep 26 2020,1,1,0.31,1.11,5,17,2,4,3,3,11.63,4.83,0.6,2.07
1604064212-140,https://understat.com/league/RFPL,320.751.42,https://understat.com/match/14237,Arsenal Tula,PFC Sochi,RFPL,Sep 20 2020,3,2,0.75,1.42,12,13,5,4,4,4,15.67,8.33,0.72,1.98
1604064976-257,https://understat.com/league/Bundesliga,141.213.29,https://understat.com/match/15172,Arminia Bielefeld,Bayern Munich,Bundesliga,Oct 17 2020,1,4,1.21,3.29,11,17,5,9,4,16,34.67,7.43,0.27,2.62
1604065789-383,https://understat.com/league/La_liga,411.800.59,https://understat.com/match/14841,Real Sociedad,SD Huesca,La liga,Oct 25 2020,4,1,1.8,0.59,13,6,6,4,16,2,8.86,15.06,2.36,0.42
1604064882-242,https://understat.com/league/Bundesliga,201.451.53,https://understat.com/match/14184,Augsburg,Borussia Dortmund,Bundesliga,Sep 26 2020,2,0,1.45,1.53,6,18,4,6,2,13,27.94,5.05,1.32,1.4
1604062596-99,https://understat.com/league/RFPL,020.601.97,https://understat.com/match/13997,Khimki,CSKA Moscow,RFPL,Aug 08 2020,0,2,0.6,1.97,18,14,4,3,6,21,21.23,11.44,0.41,2.42
1604064552-191,https://understat.com/league/Serie_A,231.361.27,https://understat.com/match/14125,Sampdoria,Benevento,Serie A,Sep 26 2020,2,3,1.36,1.27,9,14,3,5,2,5,14.43,8.31,1.43,1.25
1604065257-300,https://understat.com/league/EPL,100.890.97,https://understat.com/match/14474,Wolverhampton Wanderers,Fulham,EPL,Oct 04 2020,1,0,0.89,0.97,14,10,5,2,2,6,14.59,21.21,1.23,1.42
1604063627-114,https://understat.com/league/RFPL,110.272.85,https://understat.com/match/14017,FC Ufa,Spartak Moscow,RFPL,Aug 19 2020,1,1,0.27,2.85,7,21,2,5,1,17,23.17,6.19,0.07,2.88
1604066301-461,https://understat.com/league/Ligue_1,040.144.12,https://understat.com/match/15822,Nimes,Paris Saint Germain,Ligue 1,Oct 16 2020,0,4,0.14,4.12,5,30,2,11,0,11,14.72,3.85,0.01,2.99
1604064438-175,https://understat.com/league/RFPL,121.951.00,https://understat.com/match/14314,Lokomotiv Moscow,FC Rotor Volgograd,RFPL,Oct 24 2020,1,2,1.95,1.0,20,5,3,3,18,1,3.2,22.54,2.2,0.53
1604064500-183,https://understat.com/league/Serie_A,000.911.78,https://understat.com/match/14117,Verona,Roma,Serie A,Sep 19 2020,0,0,0.91,1.78,8,21,3,4,3,9,8.42,5.06,0.72,2.03
1604066047-422,https://understat.com/league/Ligue_1,321.211.50,https://understat.com/match/14211,Brest,Lorient,Ligue 1,Sep 20 2020,3,2,1.21,1.5,14,9,6,4,10,1,6.08,15.05,1.11,1.6
1604065941-405,https://understat.com/league/Ligue_1,010.210.91,https://understat.com/match/13993,Reims,Lille,Ligue 1,Aug 30 2020,0,1,0.21,0.91,4,10,0,3,0,0,10.81,16.39,0.59,2.04
1604064614-201,https://understat.com/league/Serie_A,411.861.59,https://understat.com/match/15447,Sassuolo,Crotone,Serie A,Oct 03 2020,4,1,1.86,1.59,7,15,4,6,4,13,8.35,9.74,1.6,1.11
1604065308-308,https://understat.com/league/EPL,312.741.18,https://understat.com/match/14115,Liverpool,Arsenal,EPL,Sep 28 2020,3,1,2.74,1.18,21,4,8,3,11,3,8.83,35.86,2.43,0.4
1604064733-220,https://understat.com/league/Serie_A,422.081.41,https://understat.com/match/15468,Cagliari,Crotone,Serie A,Oct 25 2020,4,2,2.08,1.41,19,12,8,6,9,6,13.81,13.06,1.88,0.88
1604064820-232,https://understat.com/league/Bundesliga,232.412.90,https://understat.com/match/14176,FC Cologne,Hoffenheim,Bundesliga,Sep 19 2020,2,3,2.41,2.9,13,13,6,7,5,10,11.91,11.54,0.99,1.76
1604064293-152,https://understat.com/league/RFPL,020.510.65,https://understat.com/match/14241,FC Tambov,Spartak Moscow,RFPL,Sep 26 2020,0,2,0.51,0.65,9,15,2,4,6,2,12.35,6.5,1.14,1.44
1604065520-340,https://understat.com/league/La_liga,020.221.51,https://understat.com/match/14148,SD Huesca,Cadiz,La liga,Sep 20 2020,0,2,0.22,1.51,4,6,0,4,0,1,3.68,12.0,0.18,2.69
1604064130-128,https://understat.com/league/RFPL,010.952.82,https://understat.com/match/14033,FC Rotor Volgograd,Spartak Moscow,RFPL,Aug 26 2020,0,1,0.95,2.82,12,22,6,6,1,15,17.0,3.4,0.25,2.63
1604065476-333,https://understat.com/league/La_liga,011.180.34,https://understat.com/match/14139,Alaves,Real Betis,La liga,Sep 13 2020,0,1,1.18,0.34,7,11,2,4,1,4,8.56,9.94,2.37,0.4
1604062729-102,https://understat.com/league/RFPL,001.490.13,https://understat.com/match/14009,Dinamo Moscow,FC Rotor Volgograd,RFPL,Aug 15 2020,0,0,1.49,0.13,21,3,3,2,8,3,11.05,14.73,2.57,0.25
1604064807-230,https://understat.com/league/Bundesliga,232.162.07,https://understat.com/match/14178,VfB Stuttgart,Freiburg,Bundesliga,Sep 19 2020,2,3,2.16,2.07,26,7,7,6,12,4,7.62,12.11,1.41,1.35
1604065383-320,https://understat.com/league/EPL,200.740.29,https://understat.com/match/14492,Southampton,Everton,EPL,Oct 25 2020,2,0,0.74,0.29,12,6,6,2,6,6,13.88,11.69,1.75,0.82
1604066028-419,https://understat.com/league/Ligue_1,101.720.34,https://understat.com/match/13989,Lens,Paris Saint Germain,Ligue 1,Sep 10 2020,1,0,1.72,0.34,7,8,3,1,5,4,15.37,4.88,2.56,0.28
1604064939-251,https://understat.com/league/Bundesliga,100.351.02,https://understat.com/match/15160,Werder Bremen,Arminia Bielefeld,Bundesliga,Oct 03 2020,1,0,0.35,1.02,7,10,2,5,5,7,20.58,7.7,0.65,2.03
1604065232-296,https://understat.com/league/EPL,130.732.08,https://understat.com/match/14105,Wolverhampton Wanderers,Manchester City,EPL,Sep 21 2020,1,3,0.73,2.08,10,14,1,9,3,9,30.71,7.6,0.42,2.41
1604065126-279,https://understat.com/league/EPL,020.922.69,https://understat.com/match/14102,Chelsea,Liverpool,EPL,Sep 20 2020,0,2,0.92,2.69,5,18,3,6,1,14,40.9,11.44,0.37,2.44
1604066263-455,https://understat.com/league/Ligue_1,311.910.84,https://understat.com/match/15821,Nantes,Brest,Ligue 1,Oct 18 2020,3,1,1.91,0.84,12,14,8,5,5,1,12.78,4.22,2.26,0.52
1604065916-401,https://understat.com/league/Ligue_1,201.390.21,https://understat.com/match/13995,Saint-Etienne,Lorient,Ligue 1,Aug 30 2020,2,0,1.39,0.21,13,6,5,1,2,1,9.13,6.7,2.43,0.35
1604065645-360,https://understat.com/league/La_liga,000.191.70,https://understat.com/match/14824,Elche,SD Huesca,La liga,Oct 03 2020,0,0,0.19,1.7,2,18,0,4,0,12,10.39,7.72,0.24,2.6
1604063916-119,https://understat.com/league/RFPL,111.550.63,https://understat.com/match/14043,FC Krasnodar,FC Rostov,RFPL,Aug 30 2020,1,1,1.55,0.63,23,14,7,4,21,6,6.76,11.26,2.12,0.64
1604065326-311,https://understat.com/league/EPL,331.781.50,https://understat.com/match/14483,Tottenham,West Ham,EPL,Oct 18 2020,3,3,1.78,1.5,11,13,6,4,1,7,12.3,18.06,1.58,1.12
1604064474-179,https://understat.com/league/Serie_A,302.140.61,https://understat.com/match/14121,Juventus,Sampdoria,Serie A,Sep 20 2020,3,0,2.14,0.61,20,15,8,1,10,1,6.79,21.65,2.55,0.3
1604066073-426,https://understat.com/league/Ligue_1,030.933.33,https://understat.com/match/14207,Nice,Paris Saint Germain,Ligue 1,Sep 20 2020,0,3,0.93,3.33,14,14,5,6,6,11,25.15,15.13,0.13,2.8
1604063058-106,https://understat.com/league/RFPL,020.961.87,https://understat.com/match/14002,Ural,Dinamo Moscow,RFPL,Aug 10 2020,0,2,0.96,1.87,14,15,2,7,4,10,19.08,12.5,0.68,2.08
1604064857-238,https://understat.com/league/Bundesliga,131.683.10,https://understat.com/match/14188,Schalke 04,Werder Bremen,Bundesliga,Sep 26 2020,1,3,1.68,3.1,17,17,4,7,3,4,3.95,9.47,0.49,2.34
1604064926-249,https://understat.com/league/Bundesliga,402.830.45,https://understat.com/match/15162,Borussia Dortmund,Freiburg,Bundesliga,Oct 03 2020,4,0,2.83,0.45,16,6,7,2,15,0,8.26,23.86,2.85,0.09
1604065614-355,https://understat.com/league/La_liga,111.090.82,https://understat.com/match/14818,Cadiz,Granada,La liga,Oct 04 2020,1,1,1.09,0.82,14,13,4,5,1,4,9.54,4.0,1.6,1.07
1604065157-284,https://understat.com/league/EPL,431.451.56,https://understat.com/match/14097,Leeds,Fulham,EPL,Sep 19 2020,4,3,1.45,1.56,10,14,7,6,5,4,7.62,9.42,1.26,1.43
1604066041-421,https://understat.com/league/Ligue_1,221.341.04,https://understat.com/match/14212,Nantes,Saint-Etienne,Ligue 1,Sep 20 2020,2,2,1.34,1.04,15,6,3,4,8,3,8.0,10.55,1.56,1.05
1604065239-297,https://understat.com/league/EPL,100.810.85,https://understat.com/match/14104,Aston Villa,Sheffield United,EPL,Sep 21 2020,1,0,0.81,0.85,18,4,2,1,17,2,4.45,17.64,1.16,1.46
1604063202-107,https://understat.com/league/RFPL,120.651.54,https://understat.com/match/14026,FC Rotor Volgograd,PFC Sochi,RFPL,Aug 22 2020,1,2,0.65,1.54,13,17,2,8,4,8,10.24,15.21,0.64,2.11
1604065226-295,https://understat.com/league/EPL,232.981.58,https://understat.com/match/14106,Brighton,Manchester United,EPL,Sep 26 2020,2,3,2.98,1.58,18,7,5,3,10,6,6.64,11.13,2.34,0.48
1604064533-188,https://understat.com/league/Serie_A,101.352.15,https://understat.com/match/14129,Verona,Udinese,Serie A,Sep 27 2020,1,0,1.35,2.15,13,22,2,5,5,5,5.81,7.3,0.82,1.95
1604064281-150,https://understat.com/league/RFPL,111.031.39,https://understat.com/match/14243,PFC Sochi,FC Krasnodar,RFPL,Sep 26 2020,1,1,1.03,1.39,7,26,2,9,1,17,16.73,4.64,1.1,1.59
1604064180-135,https://understat.com/league/RFPL,011.440.28,https://understat.com/match/14227,FK Akhmat,PFC Sochi,RFPL,Sep 12 2020,0,1,1.44,0.28,20,8,6,1,6,6,6.82,18.79,2.38,0.39
1604065582-350,https://understat.com/league/La_liga,231.413.86,https://understat.com/match/14157,Real Betis,Real Madrid,La liga,Sep 26 2020,2,3,1.41,3.86,15,11,5,4,5,7,15.68,10.25,0.19,2.73
1604065764-379,https://understat.com/league/La_liga,101.710.63,https://understat.com/match/14830,Getafe,Barcelona,La liga,Oct 17 2020,1,0,1.71,0.63,9,7,4,1,4,4,11.4,5.07,2.3,0.49
1604066314-463,https://understat.com/league/Ligue_1,413.431.89,https://understat.com/match/15827,Lyon,Monaco,Ligue 1,Oct 25 2020,4,1,3.43,1.89,15,18,6,5,6,7,18.89,6.96,2.34,0.51
1604064826-233,https://understat.com/league/Bundesliga,131.051.42,https://understat.com/match/14175,Union Berlin,Augsburg,Bundesliga,Sep 19 2020,1,3,1.05,1.42,15,9,3,5,1,0,13.22,21.25,1.02,1.69
1604064325-157,https://understat.com/league/RFPL,211.901.25,https://understat.com/match/14301,Lokomotiv Moscow,Khimki,RFPL,Oct 04 2020,2,1,1.9,1.25,18,11,7,2,10,5,9.19,8.65,1.87,0.87
1604064092-122,https://understat.com/league/RFPL,110.560.58,https://understat.com/match/14040,FC Ufa,Dinamo Moscow,RFPL,Aug 30 2020,1,1,0.56,0.58,7,11,2,6,6,5,16.39,11.57,1.3,1.28
1604064995-260,https://understat.com/league/Bundesliga,021.431.41,https://understat.com/match/15169,Hertha Berlin,VfB Stuttgart,Bundesliga,Oct 17 2020,0,2,1.43,1.41,15,7,4,2,10,1,5.4,13.16,1.34,1.37
1604065270-302,https://understat.com/league/EPL,200.950.16,https://understat.com/match/14473,Southampton,West Bromwich Albion,EPL,Oct 04 2020,2,0,0.95,0.16,13,5,7,2,6,1,5.09,15.84,2.12,0.52
1604066175-441,https://understat.com/league/Ligue_1,030.201.37,https://understat.com/match/14215,Saint-Etienne,Rennes,Ligue 1,Sep 26 2020,0,3,0.2,1.37,6,10,4,6,4,4,18.39,11.48,0.36,2.4
1604065563-347,https://understat.com/league/La_liga,613.601.31,https://understat.com/match/14155,Atletico Madrid,Granada,La liga,Sep 27 2020,6,1,3.6,1.31,17,11,10,6,14,4,6.93,9.9,2.7,0.2
1604062917-104,https://understat.com/league/RFPL,230.701.39,https://understat.com/match/14005,Arsenal Tula,FC Ufa,RFPL,Aug 14 2020,2,3,0.7,1.39,18,6,7,4,9,3,7.25,9.32,0.7,2.03
1604064111-125,https://understat.com/league/RFPL,100.150.74,https://understat.com/match/14036,Dinamo Moscow,Zenit St. Petersburg,RFPL,Aug 26 2020,1,0,0.15,0.74,6,18,2,4,1,10,17.31,10.83,0.68,1.87
1604064375-165,https://understat.com/league/RFPL,021.451.29,https://understat.com/match/14312,FC Rotor Volgograd,FC Tambov,RFPL,Oct 18 2020,0,2,1.45,1.29,16,9,5,4,5,2,6.55,14.35,1.49,1.17
1604065935-404,https://understat.com/league/Ligue_1,020.512.29,https://understat.com/match/13987,Angers,Bordeaux,Ligue 1,Aug 30 2020,0,2,0.51,2.29,12,7,2,7,6,2,8.32,7.97,0.24,2.63
1604066231-450,https://understat.com/league/Ligue_1,211.971.14,https://understat.com/match/15808,Nice,Nantes,Ligue 1,Oct 03 2020,2,1,1.97,1.14,18,11,7,1,11,3,3.6,32.71,2.0,0.74
1604066156-438,https://understat.com/league/Ligue_1,221.612.31,https://understat.com/match/14218,Dijon,Montpellier,Ligue 1,Sep 27 2020,2,2,1.61,2.31,15,14,6,5,7,6,9.67,8.84,0.89,1.88
1604065897-398,https://understat.com/league/Ligue_1,010.742.02,https://understat.com/match/13978,Dijon,Angers,Ligue 1,Aug 22 2020,0,1,0.74,2.02,9,12,1,4,5,6,22.0,24.13,0.42,2.38
1604064104-124,https://understat.com/league/RFPL,211.010.45,https://understat.com/match/14038,Spartak Moscow,Arsenal Tula,RFPL,Aug 29 2020,2,1,1.01,0.45,7,5,3,2,3,1,4.48,12.71,1.89,0.76
